,,update_count,driving_time,routes
72,126,1,3.433333333333333,['114B']
67,330,1,12.616666666666667,['114B']
468,112,1,0.85,['12']
112,113,7,0.5694444444444446,"['12', '31', '31', '31', '32', '32', '32']"
113,114,7,0.9055555555555557,"['12', '31', '31', '31', '32', '32', '32']"
114,115,7,0.4694444444444445,"['12', '31', '31', '31', '32', '32', '32']"
115,5,7,1.2750000000000001,"['12', '31', '31', '31', '32', '32', '32']"
5,0,7,0.7583333333333334,"['12', '31', '31', '31', '32', '32', '32']"
0,467,7,0.6611111111111112,"['12', '31', '31', '31', '32', '32', '32']"
467,386,1,0.65,['12']
386,387,1,0.5,['12']
387,198,1,0.6666666666666666,['12']
198,390,1,0.9666666666666667,['12']
390,164,1,0.9166666666666666,['12']
164,105,1,0.8833333333333333,['12']
105,3,5,1.2000000000000002,"['12', '27', '27', '27', '27']"
3,104,5,1.075,"['12', '27', '27', '27', '27']"
104,279,1,0.55,['12']
279,73,1,0.5833333333333334,['12']
73,281,1,0.9,['12']
281,464,1,0.9,['12']
464,282,1,1.1833333333333333,['12']
158,55,11,2.203333333333334,"['12', '47', '47', '47', '47', '47', '48', '49', '49', '49', '49']"
330,184,4,1.0,"['12', '12', '12', '12']"
282,464,4,1.3000000000000003,"['12', '12', '12', '12']"
464,73,4,0.8500000000000001,"['12', '12', '12', '12']"
73,279,4,0.7,"['12', '12', '12', '12']"
279,104,4,0.6500000000000001,"['12', '12', '12', '12']"
104,3,4,0.55,"['12', '12', '12', '12']"
3,105,4,1.25,"['12', '12', '12', '12']"
105,164,4,0.75,"['12', '12', '12', '12']"
164,390,4,0.9500000000000001,"['12', '12', '12', '12']"
390,198,4,0.7,"['12', '12', '12', '12']"
198,387,4,0.55,"['12', '12', '12', '12']"
387,386,4,0.75,"['12', '12', '12', '12']"
386,467,4,0.6,"['12', '12', '12', '12']"
467,0,10,0.7925925925925925,"['12', '12', '12', '12', '31', '31', '32', '32', '57', '57']"
0,5,8,0.8880952380952383,"['12', '12', '12', '12', '31', '31', '32', '32']"
5,115,8,0.7285714285714286,"['12', '12', '12', '12', '31', '31', '32', '32']"
115,114,8,0.7904761904761907,"['12', '12', '12', '12', '31', '31', '32', '32']"
114,113,8,0.6000000000000001,"['12', '12', '12', '12', '31', '31', '32', '32']"
113,112,8,0.5857142857142857,"['12', '12', '12', '12', '31', '31', '32', '32']"
112,468,8,0.5833333333333334,"['12', '12', '12', '12', '31', '31', '32', '32']"
13,442,3,0.6333333333333333,"['201', '201', '201']"
442,443,3,0.65,"['201', '201', '201']"
443,444,3,0.6166666666666667,"['201', '201', '201']"
444,445,3,0.6666666666666666,"['201', '201', '201']"
445,446,3,0.65,"['201', '201', '201']"
446,447,3,0.65,"['201', '201', '201']"
447,14,3,0.6666666666666666,"['201', '201', '201']"
14,448,3,0.85,"['201', '201', '201']"
448,449,3,1.35,"['201', '201', '201']"
449,450,3,0.85,"['201', '201', '201']"
450,16,3,0.7333333333333333,"['201', '201', '201']"
16,64,3,1.8833333333333333,"['201', '201', '201']"
64,341,3,6.116666666666666,"['201', '201', '201']"
341,64,3,8.016666666666667,"['201', '201', '201']"
64,15,3,1.6666666666666667,"['201', '201', '201']"
15,64,3,0.75,"['201', '201', '201']"
64,16,3,1.75,"['201', '201', '201']"
16,451,3,0.8,"['201', '201', '201']"
451,22,3,0.6333333333333333,"['201', '201', '201']"
22,452,3,0.65,"['201', '201', '201']"
452,462,3,0.3333333333333333,"['201', '201', '201']"
462,452,3,0.45,"['201', '201', '201']"
452,22,3,0.65,"['201', '201', '201']"
22,183,3,2.9166666666666665,"['201', '201', '201']"
183,461,3,0.8666666666666667,"['201', '201', '201']"
461,17,3,2.566666666666667,"['201', '201', '201']"
17,453,3,0.5666666666666667,"['201', '201', '201']"
453,454,3,0.7833333333333333,"['201', '201', '201']"
454,455,3,0.6666666666666666,"['201', '201', '201']"
455,456,3,0.45,"['201', '201', '201']"
456,457,3,0.3333333333333333,"['201', '201', '201']"
457,458,3,0.3333333333333333,"['201', '201', '201']"
458,459,3,0.38333333333333336,"['201', '201', '201']"
459,18,3,0.48333333333333334,"['201', '201', '201']"
18,460,3,1.0166666666666666,"['201', '201', '201']"
460,19,3,1.9833333333333334,"['201', '201', '201']"
22,462,2,0.9833333333333333,"['201', '201']"
462,433,2,1.0666666666666667,"['201', '201']"
433,432,2,1.2,"['201', '201']"
432,431,2,0.5666666666666667,"['201', '201']"
431,430,2,0.5666666666666667,"['201', '201']"
430,429,2,0.5666666666666667,"['201', '201']"
429,20,2,1.25,"['201', '201']"
20,429,2,0.9666666666666667,"['201', '201']"
429,430,2,0.4,"['201', '201']"
430,431,2,0.8,"['201', '201']"
431,432,2,0.4,"['201', '201']"
432,433,2,0.9833333333333333,"['201', '201']"
433,21,2,1.05,"['201', '201']"
21,434,2,0.6333333333333333,"['201', '201']"
434,435,2,0.7333333333333333,"['201', '201']"
435,436,2,0.8166666666666667,"['201', '201']"
436,437,2,0.7833333333333333,"['201', '201']"
437,438,2,0.7833333333333333,"['201', '201']"
438,439,2,0.7333333333333333,"['201', '201']"
439,440,2,0.7666666666666667,"['201', '201']"
440,441,2,1.0333333333333334,"['201', '201']"
441,13,2,1.05,"['201', '201']"
19,460,1,2.1166666666666667,['201']
460,18,1,1.8833333333333333,['201']
18,459,1,0.6666666666666666,['201']
459,458,1,0.43333333333333335,['201']
458,457,1,0.45,['201']
457,456,1,0.4,['201']
456,455,1,0.36666666666666664,['201']
455,453,1,1.6333333333333333,['201']
453,17,1,0.6166666666666667,['201']
17,461,1,0.8166666666666667,['201']
461,183,1,1.1333333333333333,['201']
183,22,1,2.3333333333333335,['201']
