,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,geometry,closest_hospital_distance,closest_grocery_distance,closest_park_distance,closest_bar_distance,closest_worship_distance,closest_mcdonalds_distance,closest_starbucks_distance,near_hospital,near_grocery,near_park,near_bar,near_worship,near_mcdonalds,near_starbucks,total_population,white_population,black_population,asian_population,total_housing_units,owner_occupied_units,rentor_occupied_units,population_over_age_25,has_bachelors_degree,has_masters_degree,has_professional_degree,state,county,tract,block group,has_doctorate,total_income_known,income_to_poverty_above_200,vehicles,total_population_percent,white_population_percent,black_population_percent,asian_population_percent,total_housing_units_percent,owner_occupied_units_percent,rentor_occupied_units_percent,population_over_age_25_percent,has_bachelors_degree_percent,has_masters_degree_percent,has_professional_degree_percent,has_doctorate_percent,total_income_known_percent,income_to_poverty_above_200_percent,vehicles_percent,less_than_a_bachelors_degree,less_than_a_bachelors_degree_percent,income_to_poverty_under_200,income_to_poverty_under_200_percent,routes
3339,08237,,W 25TH ST & DAISY AV,,41.4588,-81.70106,,,0,,0,POINT (-81.70106 41.4588),2599.8500112421702,1066.6422440762374,8696.955459501925,928.300646599417,147.07768347374747,874.8341533079267,863.0058123906183,False,False,False,False,True,False,False,1371,581,280,0,469,295,174,848,54,31,0,39,35,197600,4,0,1353,503,544.0,1.0,0.4237782640408461,0.20423048869438365,0.0,1.0,0.6289978678038379,0.37100213219616207,1.0,0.06367924528301887,0.036556603773584904,0.0,0.0,1.0,0.37176644493717664,0.3967906637490883,763,0.8997641509433962,850,0.6282335550628233,
3340,08238,,W 25TH ST & DETROIT AV,,41.491248,-81.707123,,,0,,0,POINT (-81.707123 41.491248),1874.469325552942,1041.2769304116046,11909.732489106438,184.31764416521008,122.75083128971694,4493.204895065681,1174.2463631160722,False,False,False,True,True,False,False,607,268,293,20,511,62,449,594,33,61,17,39,35,103602,4,22,607,122,237.0,1.0,0.4415156507413509,0.4827018121911038,0.032948929159802305,1.0,0.12133072407045009,0.8786692759295499,1.0,0.05555555555555555,0.1026936026936027,0.02861952861952862,0.037037037037037035,1.0,0.20098846787479407,0.3904448105436573,461,0.7760942760942761,485,0.7990115321252059,
3341,08239,,W 25TH ST & DETROIT  AV,,41.490802,-81.707248,,,0,,0,POINT (-81.707248 41.490802),1852.8081854926943,1089.5708458017443,11859.15518345841,136.02972948022173,108.92983329499087,4444.982823994633,1218.9225888298022,False,False,False,True,True,False,False,1290,1039,75,76,625,68,557,1077,273,108,215,39,35,103602,1,97,1100,898,825.0,1.0,0.8054263565891473,0.05813953488372093,0.05891472868217054,1.0,0.1088,0.8912,1.0,0.25348189415041783,0.10027855153203342,0.19962859795728877,0.09006499535747446,1.0,0.8163636363636364,0.6395348837209303,384,0.3565459610027855,202,0.18363636363636363,
3342,08241,,W 25TH ST & FRANKLIN AV,,41.488587,-81.706611,,,0,,0,POINT (-81.706611 41.488587),1665.8550877468292,1284.4421297198492,11644.345160005007,117.63792169212938,210.88885772392206,4194.522618759921,1383.3531122276079,False,False,False,True,True,False,False,1290,1039,75,76,625,68,557,1077,273,108,215,39,35,103602,1,97,1100,898,825.0,1.0,0.8054263565891473,0.05813953488372093,0.05891472868217054,1.0,0.1088,0.8912,1.0,0.25348189415041783,0.10027855153203342,0.19962859795728877,0.09006499535747446,1.0,0.8163636363636364,0.6395348837209303,384,0.3565459610027855,202,0.18363636363636363,
3343,08242,,W 25TH ST & HOLMDEN AV,,41.466948,-81.699938,,,0,,0,POINT (-81.699938 41.466948),1731.7533010125626,462.1147510943903,9577.812970561441,65.66033111070914,241.1016674295607,1785.6787449878864,1084.8304215160827,False,False,False,True,True,False,False,730,281,185,0,237,66,171,392,64,0,0,39,35,197600,3,0,730,247,237.0,1.0,0.38493150684931504,0.2534246575342466,0.0,1.0,0.27848101265822783,0.7215189873417721,1.0,0.16326530612244897,0.0,0.0,0.0,1.0,0.33835616438356164,0.32465753424657534,333,0.8494897959183674,483,0.6616438356164384,
3344,08243,,W 25TH ST & HOLMDEN AV,,41.46697,-81.700127,,,0,,0,POINT (-81.700127 41.46697),1737.6848266649545,452.559957385213,9574.186575117556,61.000005347773126,254.05964537585857,1786.1299276981135,1098.4441181212078,False,False,False,True,True,False,False,730,281,185,0,237,66,171,392,64,0,0,39,35,197600,3,0,730,247,237.0,1.0,0.38493150684931504,0.2534246575342466,0.0,1.0,0.27848101265822783,0.7215189873417721,1.0,0.16326530612244897,0.0,0.0,0.0,1.0,0.33835616438356164,0.32465753424657534,333,0.8494897959183674,483,0.6616438356164384,
3345,08244,,W 25TH ST & JAY AV,,41.486785,-81.705272,,,0,,0,POINT (-81.705272 41.486785),1461.9407884846605,1435.1036668723768,11495.639930114186,144.90256790948746,443.6734807411825,3985.402230337722,1503.1554549922223,False,False,False,True,False,False,False,607,268,293,20,511,62,449,594,33,61,17,39,35,103602,4,22,607,122,237.0,1.0,0.4415156507413509,0.4827018121911038,0.032948929159802305,1.0,0.12133072407045009,0.8786692759295499,1.0,0.05555555555555555,0.1026936026936027,0.02861952861952862,0.037037037037037035,1.0,0.20098846787479407,0.3904448105436573,461,0.7760942760942761,485,0.7990115321252059,
3346,08245,,W 25TH ST & LORAIN AV STOP #1,,41.484583,-81.703566,,,0,,0,POINT (-81.703566 41.484583),1221.3776579204978,1550.5532549287875,11320.075964715985,61.32782948009092,230.5596936806802,3733.625944131366,1680.609728057211,False,False,False,True,True,False,False,607,268,293,20,511,62,449,594,33,61,17,39,35,103602,4,22,607,122,237.0,1.0,0.4415156507413509,0.4827018121911038,0.032948929159802305,1.0,0.12133072407045009,0.8786692759295499,1.0,0.05555555555555555,0.1026936026936027,0.02861952861952862,0.037037037037037035,1.0,0.20098846787479407,0.3904448105436573,461,0.7760942760942761,485,0.7990115321252059,
3347,08246,,W 25TH ST & LORAIN AV,,41.484349,-81.70363,,,0,,0,POINT (-81.70363 41.484349),1217.8525436035661,1525.0976037527867,11293.743012323544,59.06264133380227,204.14967775840256,3707.813166176265,1707.190579168093,False,False,False,True,True,False,False,564,519,17,0,374,156,218,455,124,124,62,39,35,103602,2,14,564,491,468.0,1.0,0.9202127659574468,0.030141843971631204,0.0,1.0,0.41711229946524064,0.5828877005347594,1.0,0.2725274725274725,0.2725274725274725,0.13626373626373625,0.03076923076923077,1.0,0.8705673758865248,0.8297872340425532,131,0.2879120879120879,73,0.12943262411347517,
3348,08247,,W 25TH ST & SOUTHPOINTE DR,,41.459945,-81.700655,,,0,,0,POINT (-81.700655 41.459945),2467.9756755381272,1079.4132614788134,8828.603876834077,842.8994546054483,185.80183391529343,1005.9322485442863,817.5535744575495,False,False,False,False,True,False,False,1371,581,280,0,469,295,174,848,54,31,0,39,35,197600,4,0,1353,503,544.0,1.0,0.4237782640408461,0.20423048869438365,0.0,1.0,0.6289978678038379,0.37100213219616207,1.0,0.06367924528301887,0.036556603773584904,0.0,0.0,1.0,0.37176644493717664,0.3967906637490883,763,0.8997641509433962,850,0.6282335550628233,
3349,08248,,W 25TH ST & MARVIN AV,,41.460122,-81.700835,,,0,,0,POINT (-81.700835 41.460122),2455.481061143645,1102.4619072156975,8840.883374577072,824.3596980688404,179.89404455971132,1023.1096614994466,834.0453343269622,False,False,False,False,True,False,False,1371,581,280,0,469,295,174,848,54,31,0,39,35,197600,4,0,1353,503,544.0,1.0,0.4237782640408461,0.20423048869438365,0.0,1.0,0.6289978678038379,0.37100213219616207,1.0,0.06367924528301887,0.036556603773584904,0.0,0.0,1.0,0.37176644493717664,0.3967906637490883,763,0.8997641509433962,850,0.6282335550628233,
3350,08250,,W 25TH ST & MEYER AV,,41.465848,-81.700238,,,0,,0,POINT (-81.700238 41.465848),1852.5821699624596,564.9570575457876,9453.869330966443,185.93971797537452,343.034318558859,1661.1318834466006,1020.9262716775979,False,False,False,True,True,False,False,730,281,185,0,237,66,171,392,64,0,0,39,35,197600,3,0,730,247,237.0,1.0,0.38493150684931504,0.2534246575342466,0.0,1.0,0.27848101265822783,0.7215189873417721,1.0,0.16326530612244897,0.0,0.0,0.0,1.0,0.33835616438356164,0.32465753424657534,333,0.8494897959183674,483,0.6616438356164384,
3351,08251,,W 25TH ST & MONROE AV,,41.481289,-81.700926,,,0,,0,POINT (-81.700926 41.481289),907.3124886390844,1185.7060796689652,11058.628619486663,438.9247990308049,141.15527325339795,3368.3998151737655,1976.4171115014267,False,False,False,False,True,False,False,1332,907,116,13,667,418,249,1146,179,284,5,39,35,197700,3,14,1331,979,902.0,1.0,0.6809309309309309,0.08708708708708708,0.00975975975975976,1.0,0.6266866566716641,0.3733133433283358,1.0,0.156195462478185,0.24781849912739964,0.004363001745200698,0.012216404886561954,1.0,0.7355371900826446,0.6771771771771772,664,0.5794066317626527,352,0.2644628099173554,
3352,08252,,W 25TH ST & MONROE AV,,41.481146,-81.701066,,,0,,0,POINT (-81.701066 41.481146),918.8719132441028,1168.7003053029152,11039.740481337956,442.4161852103614,157.22533701715895,3352.068001766536,1995.5038402621506,False,False,False,False,True,False,False,1332,907,116,13,667,418,249,1146,179,284,5,39,35,197700,3,14,1331,979,902.0,1.0,0.6809309309309309,0.08708708708708708,0.00975975975975976,1.0,0.6266866566716641,0.3733133433283358,1.0,0.156195462478185,0.24781849912739964,0.004363001745200698,0.012216404886561954,1.0,0.7355371900826446,0.6771771771771772,664,0.5794066317626527,352,0.2644628099173554,
3353,08254,,W 25TH ST & METROHEALTH DR,,41.463401,-81.700298,,,0,,0,POINT (-81.700298 41.463401),2100.515392867654,826.1583447339183,9197.7865581619,457.81670281861545,417.09645333048525,1390.6319271983834,875.4980749265826,False,False,False,False,False,False,False,1371,581,280,0,469,295,174,848,54,31,0,39,35,197600,4,0,1353,503,544.0,1.0,0.4237782640408461,0.20423048869438365,0.0,1.0,0.6289978678038379,0.37100213219616207,1.0,0.06367924528301887,0.036556603773584904,0.0,0.0,1.0,0.37176644493717664,0.3967906637490883,763,0.8997641509433962,850,0.6282335550628233,
3354,08255,,W 25TH ST & METROHEALTH DR,,41.463253,-81.700513,,,0,,0,POINT (-81.700513 41.463253),2123.400412705527,838.4633985968306,9175.49238770477,475.2765990659785,391.76634262600555,1371.8815287389139,885.8930440649419,False,False,False,False,True,False,False,476,326,50,0,251,45,206,331,42,0,12,39,35,197600,2,0,476,164,194.0,1.0,0.6848739495798319,0.10504201680672269,0.0,1.0,0.17928286852589642,0.8207171314741036,1.0,0.1268882175226586,0.0,0.03625377643504532,0.0,1.0,0.3445378151260504,0.40756302521008403,277,0.8368580060422961,312,0.6554621848739496,
3355,08256,,W 25TH ST & SEYMOUR AV,,41.472542,-81.699376,,,0,,0,POINT (-81.699376 41.472542),1185.983601639811,330.4476042345073,10179.369151886558,262.4098391312432,257.04355189812446,2408.9143880625866,1568.5414964362856,False,True,False,True,True,False,False,958,544,220,0,396,95,301,678,46,0,0,39,35,197700,2,0,958,94,406.0,1.0,0.5678496868475992,0.22964509394572025,0.0,1.0,0.2398989898989899,0.76010101010101,1.0,0.06784660766961652,0.0,0.0,0.0,1.0,0.09812108559498957,0.42379958246346555,632,0.9321533923303835,864,0.9018789144050104,
3356,08257,,W 25TH ST & SWIFT AVE,,41.47785,-81.699366,,,0,,0,POINT (-81.699366 41.47785),827.329173449605,838.3571166908363,10737.525593359362,829.3122724127796,410.44925021364014,2995.858428167632,2112.1444476565935,False,False,False,False,False,False,False,728,577,11,41,336,113,223,588,162,48,0,39,35,197700,1,10,728,480,467.0,1.0,0.7925824175824175,0.01510989010989011,0.05631868131868132,1.0,0.33630952380952384,0.6636904761904762,1.0,0.2755102040816326,0.08163265306122448,0.0,0.017006802721088437,1.0,0.6593406593406593,0.6414835164835165,374,0.6360544217687075,248,0.34065934065934067,
3357,08258,,W 25TH ST & TROWBRIDGE AV,,41.46148,-81.700498,,,0,,0,POINT (-81.700498 41.46148),2304.0981761401927,1032.9315984040347,8992.35941578368,671.8334908165752,304.34216060549494,1176.726986854724,821.9087825541067,False,False,False,False,True,False,False,1371,581,280,0,469,295,174,848,54,31,0,39,35,197600,4,0,1353,503,544.0,1.0,0.4237782640408461,0.20423048869438365,0.0,1.0,0.6289978678038379,0.37100213219616207,1.0,0.06367924528301887,0.036556603773584904,0.0,0.0,1.0,0.37176644493717664,0.3967906637490883,763,0.8997641509433962,850,0.6282335550628233,
3358,08259,,W 25TH ST & TROWBRIDGE AV,,41.461881,-81.700638,,,0,,0,POINT (-81.700638 41.461881),2267.7271075196713,987.0024782233075,9029.25797743766,628.1351477725748,314.5599752076331,1219.2086362208308,844.6082546507827,False,False,False,False,True,False,False,476,326,50,0,251,45,206,331,42,0,12,39,35,197600,2,0,476,164,194.0,1.0,0.6848739495798319,0.10504201680672269,0.0,1.0,0.17928286852589642,0.8207171314741036,1.0,0.1268882175226586,0.0,0.03625377643504532,0.0,1.0,0.3445378151260504,0.40756302521008403,277,0.8368580060422961,312,0.6554621848739496,
3359,08260,,W 25TH ST & VEGA AV,,41.474906,-81.699307,,,0,,0,POINT (-81.699307 41.474906),995.0843672896834,539.1520374740475,10429.41344167751,525.0811701661648,362.4732726455032,2670.7518497650403,1804.8219197435376,False,False,False,False,True,False,False,728,577,11,41,336,113,223,588,162,48,0,39,35,197700,1,10,728,480,467.0,1.0,0.7925824175824175,0.01510989010989011,0.05631868131868132,1.0,0.33630952380952384,0.6636904761904762,1.0,0.2755102040816326,0.08163265306122448,0.0,0.017006802721088437,1.0,0.6593406593406593,0.6414835164835165,374,0.6360544217687075,248,0.34065934065934067,
3360,08261,,W 25TH ST & VERMONT AV,,41.49185,-81.70766,,,0,,0,POINT (-81.70766 41.49185),1954.1281055371287,1012.1400752980186,11958.226245033993,257.3994550642096,47.067415656588224,4564.603652074899,1159.4287490239435,False,False,False,True,True,False,False,1116,866,117,112,742,138,604,728,288,158,121,39,35,103300,1,0,1116,861,981.0,1.0,0.7759856630824373,0.10483870967741936,0.1003584229390681,1.0,0.18598382749326145,0.8140161725067385,1.0,0.3956043956043956,0.21703296703296704,0.1662087912087912,0.0,1.0,0.771505376344086,0.8790322580645161,161,0.22115384615384615,255,0.22849462365591397,
3361,08266,,W 25TH ST & WALTON AV,,41.471242,-81.699686,,,0,,0,POINT (-81.699686 41.471242),1316.2817516518844,237.54146118433573,10033.90977614883,118.29705652355865,190.1325828209431,2262.300790921834,1454.6475417852005,False,True,False,True,True,False,False,958,544,220,0,396,95,301,678,46,0,0,39,35,197700,2,0,958,94,406.0,1.0,0.5678496868475992,0.22964509394572025,0.0,1.0,0.2398989898989899,0.76010101010101,1.0,0.06784660766961652,0.0,0.0,0.0,1.0,0.09812108559498957,0.42379958246346555,632,0.9321533923303835,864,0.9018789144050104,
3362,08308,,W 6TH ST & FRANKFORT AV,,41.498612,-81.697645,,,0,,0,POINT (-81.697645 41.498612),2082.053579727352,319.136469858901,12966.329051491406,428.6851112584284,1141.6761616235647,4541.008015651426,89.84925980431935,False,True,False,False,False,False,True,1584,1249,84,164,1238,16,1222,1324,546,233,285,39,35,107701,1,42,1584,1388,,1.0,0.788510101010101,0.05303030303030303,0.10353535353535354,1.0,0.012924071082390954,0.9870759289176091,1.0,0.4123867069486405,0.17598187311178248,0.21525679758308158,0.03172205438066465,1.0,0.8762626262626263,,218,0.1646525679758308,196,0.12373737373737374,
3363,08311,,W 65TH ST & BRIDGE AV,,41.480449,-81.730188,,,0,,0,POINT (-81.730188 41.480449),3537.6890650230034,2740.0020801207634,10242.831734891839,398.2317564162995,624.1735686495073,4121.60739397329,3494.339187490555,False,False,False,True,False,False,False,594,459,34,0,278,83,195,414,46,9,0,39,35,197500,1,0,594,143,227.0,1.0,0.7727272727272727,0.05723905723905724,0.0,1.0,0.29856115107913667,0.7014388489208633,1.0,0.1111111111111111,0.021739130434782608,0.0,0.0,1.0,0.24074074074074073,0.38215488215488214,382,0.9227053140096618,451,0.7592592592592593,
3364,08312,,W 65TH ST & BRIDGE AV,,41.480683,-81.730339,,,0,,0,POINT (-81.730339 41.480683),3551.16904904714,2762.845739653722,10266.285094461422,368.99759342061435,613.8420244024188,4150.513383366685,3475.5649212069147,False,False,False,True,False,False,False,921,743,99,2,338,158,180,681,69,58,0,39,35,101901,1,6,921,459,526.0,1.0,0.8067318132464713,0.10749185667752444,0.002171552660152009,1.0,0.46745562130177515,0.5325443786982249,1.0,0.1013215859030837,0.08516886930983847,0.0,0.00881057268722467,1.0,0.498371335504886,0.5711183496199783,562,0.8252569750367107,462,0.501628664495114,
3365,08314,,W 65TH ST & CLARK AV,,41.470023,-81.730186,,,0,,0,POINT (-81.730186 41.470023),3730.856453608618,2516.202218193754,9101.868969980871,873.1586974728243,355.1758909965364,3278.162116509715,3651.2681160258235,False,False,False,False,True,False,False,740,397,118,0,361,145,216,552,67,56,0,39,35,102700,3,0,740,227,384.0,1.0,0.5364864864864864,0.15945945945945947,0.0,1.0,0.40166204986149584,0.5983379501385041,1.0,0.1213768115942029,0.10144927536231885,0.0,0.0,1.0,0.30675675675675673,0.518918918918919,449,0.8134057971014492,513,0.6932432432432433,
3366,08315,,W 65TH ST & DENISON AV,,41.459915,-81.731346,,,0,,0,POINT (-81.731346 41.459915),4312.009833549398,2245.0762140308625,7979.341757766231,162.6058585039586,1252.1223146596435,2791.510998048583,3578.7893435238816,False,False,False,True,False,False,False,1688,638,298,94,763,342,421,973,102,26,0,39,35,105100,2,0,1688,673,984.0,1.0,0.37796208530805686,0.17654028436018956,0.05568720379146919,1.0,0.44823066841415465,0.5517693315858454,1.0,0.10483042137718397,0.02672147995889003,0.0,0.0,1.0,0.398696682464455,0.5829383886255924,845,0.868448098663926,1015,0.601303317535545,
3367,08316,,W 65TH ST & DETROIT AV,,41.483606,-81.730228,,,0,,0,POINT (-81.730228 41.483606),3555.9229050491854,2900.1812090762155,10588.50662950782,152.86413812746014,427.4588915914545,4407.34514795182,3341.047800040627,False,False,False,True,False,False,False,1035,780,220,0,557,218,339,900,201,111,41,39,35,197500,2,15,1035,577,708.0,1.0,0.7536231884057971,0.21256038647342995,0.0,1.0,0.39138240574506283,0.6086175942549371,1.0,0.22333333333333333,0.12333333333333334,0.04555555555555556,0.016666666666666666,1.0,0.557487922705314,0.6840579710144927,562,0.6244444444444445,458,0.442512077294686,
3368,08318,,W 65TH ST & FRANKLIN AV,,41.482166,-81.730204,,,0,,0,POINT (-81.730204 41.482166),3542.79517532823,2822.3805148295487,10430.87457008118,233.8323224557068,496.11684361522424,4275.507053010129,3424.5526171792017,False,False,False,True,False,False,False,1035,780,220,0,557,218,339,900,201,111,41,39,35,197500,2,15,1035,577,708.0,1.0,0.7536231884057971,0.21256038647342995,0.0,1.0,0.39138240574506283,0.6086175942549371,1.0,0.22333333333333333,0.12333333333333334,0.04555555555555556,0.016666666666666666,1.0,0.557487922705314,0.6840579710144927,562,0.6244444444444445,458,0.442512077294686,
3369,08319,,W 65TH ST & FRANKLIN AV,,41.482008,-81.730329,,,0,,0,POINT (-81.730329 41.482008),3553.2652962423754,2824.5400244117714,10411.749930562932,240.44854774239383,515.4427507913085,4267.924074519972,3443.612751456381,False,False,False,True,False,False,False,921,743,99,2,338,158,180,681,69,58,0,39,35,101901,1,6,921,459,526.0,1.0,0.8067318132464713,0.10749185667752444,0.002171552660152009,1.0,0.46745562130177515,0.5325443786982249,1.0,0.1013215859030837,0.08516886930983847,0.0,0.00881057268722467,1.0,0.498371335504886,0.5711183496199783,562,0.8252569750367107,462,0.501628664495114,
3370,08321,,W 65TH ST & LORAIN AV,,41.474523,-81.730128,,,0,,0,POINT (-81.730128 41.474523),3598.1416597390175,2546.2054486162915,9594.73273193058,1037.573259102464,257.24511889674716,3617.242799382114,3697.0335295558702,False,False,False,False,True,False,False,506,293,55,4,250,120,130,353,117,31,8,39,35,103500,1,4,506,250,355.0,1.0,0.5790513833992095,0.10869565217391304,0.007905138339920948,1.0,0.48,0.52,1.0,0.3314447592067989,0.08781869688385269,0.0226628895184136,0.0113314447592068,1.0,0.49407114624505927,0.7015810276679841,193,0.546742209631728,256,0.5059288537549407,
3371,08322,,W 65TH ST & MADISON AV,,41.477068,-81.730162,,,0,,0,POINT (-81.730162 41.477068),3558.140070169817,2611.6298443336746,9872.77400619975,758.849258771412,501.52234182142564,3828.6026160730994,3595.935574863468,False,False,False,False,False,False,False,594,459,34,0,278,83,195,414,46,9,0,39,35,197500,1,0,594,143,227.0,1.0,0.7727272727272727,0.05723905723905724,0.0,1.0,0.29856115107913667,0.7014388489208633,1.0,0.1111111111111111,0.021739130434782608,0.0,0.0,1.0,0.24074074074074073,0.38215488215488214,382,0.9227053140096618,451,0.7592592592592593,
3372,08325,,W 65TH ST & STORER AV,,41.462069,-81.730258,,,0,,0,POINT (-81.730258 41.462069),4103.91841220424,2478.0540642596966,8233.372261432038,333.8102160670398,994.2518514408833,2796.9465330545395,3489.0829949674867,False,False,False,True,False,False,False,1688,638,298,94,763,342,421,973,102,26,0,39,35,105100,2,0,1688,673,984.0,1.0,0.37796208530805686,0.17654028436018956,0.05568720379146919,1.0,0.44823066841415465,0.5517693315858454,1.0,0.10483042137718397,0.02672147995889003,0.0,0.0,1.0,0.398696682464455,0.5829383886255924,845,0.868448098663926,1015,0.601303317535545,
3373,08331,,W 73RD ST & CAMDEN AV,,41.467766,-81.736825,,,0,,0,POINT (-81.736825 41.467766),4377.1565008442285,2313.189877519939,8762.510064236809,292.17248340299,706.3603740879593,3619.1766890850504,3106.1871976119837,False,False,False,True,False,False,False,715,473,77,0,231,91,140,487,58,0,0,39,35,102700,4,0,715,157,452.0,1.0,0.6615384615384615,0.1076923076923077,0.0,1.0,0.3939393939393939,0.6060606060606061,1.0,0.11909650924024641,0.0,0.0,0.0,1.0,0.21958041958041957,0.6321678321678321,429,0.8809034907597536,558,0.7804195804195804,
3374,08332,,W 73RD ST & CAMDEN AV,,41.467664,-81.736982,,,0,,0,POINT (-81.736982 41.467664),4394.222973505153,2298.2586954137373,8749.542567216218,276.84037945538694,723.9419434972531,3625.4901374940505,3092.061672359489,False,False,False,True,False,False,False,1637,661,345,0,525,256,269,867,176,0,0,39,35,102402,3,0,1637,496,927.0,1.0,0.403787416004887,0.21075137446548564,0.0,1.0,0.4876190476190476,0.5123809523809524,1.0,0.2029988465974625,0.0,0.0,0.0,1.0,0.3029932803909591,0.5662797800855223,720,0.8304498269896193,1141,0.6970067196090409,
3375,08333,,W 73RD ST & CLARK AV,,41.469417,-81.736255,,,0,,0,POINT (-81.736255 41.469417),4271.375688625983,2385.133906358553,8950.896237446581,482.3032847864302,533.8715131346694,3674.2593385798023,3163.129001577613,False,False,False,False,False,False,False,715,473,77,0,231,91,140,487,58,0,0,39,35,102700,4,0,715,157,452.0,1.0,0.6615384615384615,0.1076923076923077,0.0,1.0,0.3939393939393939,0.6060606060606061,1.0,0.11909650924024641,0.0,0.0,0.0,1.0,0.21958041958041957,0.6321678321678321,429,0.8809034907597536,558,0.7804195804195804,
3376,08334,,W 73RD ST & DEARBORN AV,,41.465938,-81.737498,,,0,,0,POINT (-81.737498 41.465938),4504.296310837356,2245.9518303378386,8553.588884826331,81.62504197859953,899.3598633577853,3572.409107177899,3052.018771511026,False,False,False,True,False,False,False,715,473,77,0,231,91,140,487,58,0,0,39,35,102700,4,0,715,157,452.0,1.0,0.6615384615384615,0.1076923076923077,0.0,1.0,0.3939393939393939,0.6060606060606061,1.0,0.11909650924024641,0.0,0.0,0.0,1.0,0.21958041958041957,0.6321678321678321,429,0.8809034907597536,558,0.7804195804195804,
3377,08335,,W 73RD ST & DEARBORN AV,,41.466231,-81.737499,,,0,,0,POINT (-81.737499 41.466231),4492.631712895587,2245.7289852555655,8585.90614731371,111.17536446854027,879.7714647777278,3587.734912061872,3049.9970261487947,False,False,False,True,False,False,False,1637,661,345,0,525,256,269,867,176,0,0,39,35,102402,3,0,1637,496,927.0,1.0,0.403787416004887,0.21075137446548564,0.0,1.0,0.4876190476190476,0.5123809523809524,1.0,0.2029988465974625,0.0,0.0,0.0,1.0,0.3029932803909591,0.5662797800855223,720,0.8304498269896193,1141,0.6970067196090409,
3378,08336,,W 73RD ST & DENISON AV,,41.463214,-81.73854,,,0,,0,POINT (-81.73854 41.463214),4708.313465726894,2176.9287187777995,8242.157894381096,237.5683501185384,962.0683014220206,3528.529783255857,2993.9311737095277,False,False,False,True,False,False,False,715,473,77,0,231,91,140,487,58,0,0,39,35,102700,4,0,715,157,452.0,1.0,0.6615384615384615,0.1076923076923077,0.0,1.0,0.3939393939393939,0.6060606060606061,1.0,0.11909650924024641,0.0,0.0,0.0,1.0,0.21958041958041957,0.6321678321678321,429,0.8809034907597536,558,0.7804195804195804,
3379,08337,,W 73RD ST & BERRY AV,,41.463605,-81.738431,,,0,,0,POINT (-81.738431 41.463605),4681.592792914663,2180.5279132621977,8286.425660412304,193.03247013704032,962.3887738919034,3536.466302777143,2996.67468588098,False,False,False,True,False,False,False,606,327,92,0,230,94,136,487,17,0,0,39,35,102401,2,0,606,130,261.0,1.0,0.5396039603960396,0.15181518151815182,0.0,1.0,0.40869565217391307,0.591304347826087,1.0,0.03490759753593429,0.0,0.0,0.0,1.0,0.2145214521452145,0.4306930693069307,470,0.9650924024640657,476,0.7854785478547854,
3380,08338,,W 73RD ST & NEVILLE AV,,41.464282,-81.738071,,,0,,0,POINT (-81.738071 41.464282),4621.811878626293,2204.228607111296,8364.834911954886,113.29073118227684,983.1164064999259,3537.4782344971795,3018.266407712738,False,False,False,True,False,False,False,715,473,77,0,231,91,140,487,58,0,0,39,35,102700,4,0,715,157,452.0,1.0,0.6615384615384615,0.1076923076923077,0.0,1.0,0.3939393939393939,0.6060606060606061,1.0,0.11909650924024641,0.0,0.0,0.0,1.0,0.21958041958041957,0.6321678321678321,429,0.8809034907597536,558,0.7804195804195804,
3381,08339,,W 73RD ST & NEVILLE AV,,41.46449,-81.738117,,,0,,0,POINT (-81.738117 41.46449),4616.552179866099,2198.029081963436,8387.320931158276,90.97607086988675,967.147245427484,3550.9366677159833,3011.324435557234,False,False,False,True,False,False,False,606,327,92,0,230,94,136,487,17,0,0,39,35,102401,2,0,606,130,261.0,1.0,0.5396039603960396,0.15181518151815182,0.0,1.0,0.40869565217391307,0.591304347826087,1.0,0.03490759753593429,0.0,0.0,0.0,1.0,0.2145214521452145,0.4306930693069307,470,0.9650924024640657,476,0.7854785478547854,
3382,08342,,W 98TH ST & ALMIRA AV,,41.462093,-81.751057,,,0,,0,POINT (-81.751057 41.462093),5796.192442845589,1121.3441947568253,8069.011446622442,596.6439210324709,395.21937164787835,4229.683005349254,1929.61220531743,False,False,False,False,True,False,False,1108,452,457,0,417,95,322,659,24,22,0,39,35,102300,2,6,1108,354,442.0,1.0,0.40794223826714804,0.41245487364620936,0.0,1.0,0.2278177458033573,0.7721822541966427,1.0,0.036418816388467376,0.03338391502276176,0.0,0.009104704097116844,1.0,0.3194945848375451,0.3989169675090253,607,0.921092564491654,754,0.6805054151624549,
3383,08343,,W 98TH ST & ALMIRA AV,,41.462327,-81.751129,,,0,,0,POINT (-81.751129 41.462327),5793.034004483506,1105.1248017781159,8095.171979307207,570.4637318464796,369.4463856049424,4256.326173247994,1915.199967369464,False,False,False,False,True,False,False,492,221,152,16,194,66,128,332,26,6,0,39,35,102300,3,0,486,155,176.0,1.0,0.4491869918699187,0.3089430894308943,0.032520325203252036,1.0,0.3402061855670103,0.6597938144329897,1.0,0.0783132530120482,0.018072289156626505,0.0,0.0,1.0,0.31893004115226337,0.35772357723577236,300,0.9036144578313253,331,0.6810699588477366,
