,,update_count,driving_time,routes,avg_delay
608,707,4,1.2666666666666666,"['29', '29', '29', '29']",0.0
707,666,4,1.4722222222222223,"['29', '29', '29', '29']",0.0
666,708,4,0.4777777777777778,"['29', '29', '29', '29']",0.0
708,709,4,0.488888888888889,"['29', '29', '29', '29']",0.0
709,690,6,0.8400000000000001,"['29', '29', '29', '29', '49', '49']",0.46122448979591835
690,691,6,1.1,"['29', '29', '29', '29', '49', '49']",0.04421052631578942
691,494,6,0.9433333333333334,"['29', '29', '29', '29', '49', '49']",0.3322916666666666
494,336,17,1.5239583333333333,"['29', '29', '29', '29', '43', '43', '49', '49', '8', '8', '8', '8', '8BX', '8BX', '91', '91', 'K']",1.309090909090909
336,711,4,0.8666666666666667,"['29', '29', '29', '29']",2.0171428571428573
711,503,4,0.7666666666666666,"['29', '29', '29', '29']",1.874285714285714
503,504,4,0.3388888888888889,"['29', '29', '29', '29']",1.8342857142857143
504,506,4,0.6833333333333333,"['29', '29', '29', '29']",1.5257142857142856
506,465,4,0.6166666666666667,"['29', '29', '29', '29']",1.0114285714285713
465,466,4,0.9166666666666667,"['29', '29', '29', '29']",0.7257142857142856
466,248,4,0.6111111111111112,"['29', '29', '29', '29']",0.3058823529411765
248,530,4,1.35,"['29', '29', '29', '29']",0.5735294117647057
530,55,4,0.9611111111111111,"['29', '29', '29', '29']",0.41470588235294115
55,69,8,2.385714285714286,"['29', '29', '29', '29', 'M', 'M', 'M', 'M']",0.5882352941176471
69,280,4,0.75,"['29', '29', '29', '29']",2.085714285714286
584,799,7,2.155555555555556,"['29', '29', '29', '29', '58', '58', '58']",1.6153846153846154
799,803,7,0.8166666666666669,"['29', '29', '29', '29', '58', '58', '58']",1.8153846153846156
803,802,4,0.9222222222222223,"['29', '29', '29', '29']",1.6142857142857143
802,801,4,0.9666666666666668,"['29', '29', '29', '29']",1.8942857142857141
801,750,4,0.9555555555555555,"['29', '29', '29', '29']",2.0942857142857143
750,739,7,0.7527777777777779,"['29', '29', '29', '29', '48', '48', '48']",3.917391304347826
739,800,4,0.9666666666666668,"['29', '29', '29', '29']",2.342857142857143
800,677,4,0.3222222222222222,"['29', '29', '29', '29']",2.6485714285714286
677,798,4,1.188888888888889,"['29', '29', '29', '29']",2.462857142857143
798,569,4,1.188888888888889,"['29', '29', '29', '29']",2.4228571428571426
569,122,4,1.2500000000000002,"['29', '29', '29', '29']",2.4114285714285715
122,595,4,0.5666666666666668,"['29', '29', '29', '29']",2.1555555555555554
595,594,4,1.188888888888889,"['29', '29', '29', '29']",1.7999999999999998
594,593,4,0.8055555555555556,"['29', '29', '29', '29']",1.5027777777777778
593,592,4,0.9888888888888889,"['29', '29', '29', '29']",1.7999999999999998
592,371,6,0.6633333333333333,"['29', '29', '29', '29', '7', '7']",3.013333333333333
371,100,4,3.1055555555555556,"['29', '29', '29', '29']",2.997222222222222
100,96,4,1.2000000000000002,"['29', '29', '29', '29']",3.1638888888888888
96,101,4,1.1666666666666667,"['29', '29', '29', '29']",3.158333333333333
101,98,4,0.6277777777777778,"['29', '29', '29', '29']",3.475
98,99,4,1.2277777777777779,"['29', '29', '29', '29']",3.62972972972973
99,590,4,0.7222222222222222,"['29', '29', '29', '29']",3.310810810810811
590,255,4,1.1888888888888889,"['29', '29', '29', '29']",2.9405405405405403
98,101,1,0.7833333333333333,['29'],
101,96,1,1.6,['29'],
96,100,1,1.55,['29'],
100,592,1,4.35,['29'],
592,593,1,0.65,['29'],
593,594,1,0.31666666666666665,['29'],
594,595,1,0.31666666666666665,['29'],
595,122,1,0.3333333333333333,['29'],
122,569,1,0.6666666666666666,['29'],
569,798,1,0.7166666666666667,['29'],
798,677,1,0.7,['29'],
677,800,1,0.5333333333333333,['29'],
800,750,1,0.9166666666666666,['29'],
750,801,1,0.9,['29'],
801,802,1,0.9166666666666666,['29'],
802,803,1,0.9333333333333333,['29'],
803,799,1,0.6833333333333333,['29'],
799,584,3,2.1333333333333333,"['29', '58', '58']",0.0
53,55,2,2.9,"['29', 'M']",
55,530,1,1.25,['29'],
530,248,1,0.55,['29'],
248,466,1,0.4166666666666667,['29'],
466,465,1,0.6,['29'],
465,506,1,0.5166666666666667,['29'],
506,504,1,0.45,['29'],
504,712,1,0.23333333333333334,['29'],
712,711,1,0.5,['29'],
711,689,1,0.5666666666666667,['29'],
689,336,11,1.2933333333333337,"['29', '91', '91', '91', 'K', 'K', 'K', 'K', 'KBUS', 'KBUS', 'KBUS']",
336,494,18,1.3088235294117647,"['29', '43', '43', '43', '49', '49', '49', '8', '8BX', '8BX', '8BX', '91', '91', '91', 'K', 'K', 'K', 'K']",
494,224,21,1.1475,"['29', '43', '43', '43', '49', '49', '49', '54', '54', '54', '8', '8BX', '8BX', '8BX', '91', '91', '91', 'K', 'K', 'K', 'K']",
224,691,7,0.8222222222222224,"['29', '49', '49', '49', 'J', 'J', 'J']",2.0124999999999997
691,690,4,1.1555555555555557,"['29', '49', '49', '49']",1.7766666666666668
690,686,4,1.0,"['29', '49', '49', '49']",1.5633333333333332
686,709,4,1.127777777777778,"['29', '49', '49', '49']",1.5716666666666665
709,708,1,0.3333333333333333,['29'],
708,666,1,0.36666666666666664,['29'],
666,707,1,1.0833333333333333,['29'],
707,608,1,0.8333333333333334,['29'],
608,609,1,1.25,['29'],
609,606,3,0.36666666666666664,"['29', '56', '56']",3.96875
606,607,3,0.3333333333333333,"['29', '56', '56']",4.03125
607,605,1,0.2,['29'],
605,761,1,0.43333333333333335,['29'],
761,704,1,1.05,['29'],
704,705,1,1.0666666666666667,['29'],
705,432,1,0.6333333333333333,['29'],
255,222,1,0.4166666666666667,['29'],0.0
222,590,1,0.36666666666666664,['29'],0.0
590,99,1,0.5333333333333333,['29'],0.0
99,97,1,0.6833333333333333,['29'],0.0
794,619,2,2.4833333333333334,"['30', '30']",1.6521739130434783
619,620,2,2.316666666666667,"['30', '30']",0.23913043478260873
620,269,2,2.683333333333333,"['30', '30']",0.12608695652173918
269,268,2,0.5,"['30', '30']",0.3583333333333332
268,322,2,0.5166666666666667,"['30', '30']",0.3208333333333333
324,327,2,1.3833333333333333,"['30', '30']",0.2083333333333334
327,715,2,1.15,"['30', '30']",0.23749999999999996
681,715,3,0.7166666666666667,"['30', '30', '91']",
355,356,3,1.2166666666666668,"['30', '30', '91']",
356,357,5,1.05,"['30', '30', '91', 'PM', 'PM']",6.283333333333334
357,358,18,0.9637254901960783,"['30', '30', '39', '39', '39', '39', '39', '45', '45', '45', '45', '8', '8', '8', '8', '8BX', '8BX', '91']",
358,697,13,1.701388888888889,"['30', '30', '45', '45', '45', '45', '8', '8', '8', '8', '8BX', '8BX', '91']",
697,330,19,1.8898148148148153,"['30', '30', '45', '45', '45', '45', '8', '8', '8', '8', '8AX', '8AX', '8AX', '8BX', '8BX', '91', 'TBUS', 'TBUS', 'TBUS']",
330,730,16,3.4122222222222227,"['30', '30', '45', '45', '45', '45', '8', '8', '8', '8', '8AX', '8AX', '8AX', '8BX', '8BX', '91']",
730,722,16,1.6955555555555555,"['30', '30', '45', '45', '45', '45', '8', '8', '8', '8', '8AX', '8AX', '8AX', '8BX', '8BX', '91']",
722,165,20,1.86140350877193,"['30', '30', '45', '45', '45', '45', '8', '8', '8', '8', '8AX', '8AX', '8AX', '8BX', '8BX', '91', 'TBUS', 'TBUS', 'TBUS', 'TBUS']",
165,164,20,2.3412280701754384,"['30', '30', '45', '45', '45', '45', '8', '8', '8', '8', '8AX', '8AX', '8AX', '8BX', '8BX', '91', 'TBUS', 'TBUS', 'TBUS', 'TBUS']",
164,163,2,6.966666666666667,"['30', '30']",0.0
163,127,11,1.5216666666666667,"['30', '30', '30', '45', '45', '45', '45', '91', '91', '91', 'TBUS']",
127,128,6,1.726666666666667,"['30', '30', '30', '91', '91', '91']",
128,132,12,1.6560606060606062,"['30', '30', '30', '8', '8AX', '8AX', '8BX', '8BX', '8BX', '91', '91', '91']",
132,138,12,1.4166666666666667,"['30', '30', '30', '8', '8AX', '8AX', '8BX', '8BX', '8BX', '91', '91', '91']",
138,487,12,0.881818181818182,"['30', '30', '30', '8', '8AX', '8AX', '8BX', '8BX', '8BX', '91', '91', '91']",
487,572,12,1.0757575757575757,"['30', '30', '30', '8', '8AX', '8AX', '8BX', '8BX', '8BX', '91', '91', '91']",
730,330,7,2.4055555555555554,"['30', '30', '30', '91', '91', '91', 'TBUS']",
330,697,7,0.9500000000000001,"['30', '30', '30', '91', '91', '91', 'TBUS']",
697,358,6,1.836666666666667,"['30', '30', '30', '91', '91', '91']",
358,357,12,1.3499999999999999,"['30', '30', '30', '39', '39', '8', '8BX', '8BX', '8BX', '91', '91', '91']",
357,356,9,1.0375000000000003,"['30', '30', '30', '91', '91', '91', 'PM', 'PM', 'PM']",8.466666666666667
356,355,6,0.7333333333333334,"['30', '30', '30', '91', '91', '91']",
420,326,1,1.0,['30'],0.0
322,268,1,0.38333333333333336,['30'],0.0
268,269,1,0.38333333333333336,['30'],0.0
269,620,1,1.3666666666666667,['30'],0.0
620,619,1,1.8333333333333333,['30'],0.0
619,794,1,2.25,['30'],0.0
373,612,34,1.4818181818181821,"['31', '31', '5', '5', '5R', '5R', '6', '6', '6', '6', '7', '7', '7', '9', '9R', '9R', '9R', 'F', 'F', 'F', 'F', 'KBUS', 'KBUS', 'KBUS', 'LBUS', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'NBUS', 'NBUS', 'NOWL', 'NOWL', 'NOWL']",
612,403,2,2.216666666666667,"['31', '31']",
403,402,2,1.15,"['31', '31']",
402,405,2,0.9166666666666666,"['31', '31']",
405,401,2,1.6166666666666667,"['31', '31']",
401,399,2,1.3333333333333333,"['31', '31']",
399,400,2,1.45,"['31', '31']",
400,404,2,1.45,"['31', '31']",
404,387,2,0.7833333333333333,"['31', '31']",
387,826,2,1.2,"['31', '31']",
826,617,2,0.7166666666666667,"['31', '31']",
617,827,2,0.9833333333333333,"['31', '31']",
827,828,2,0.5833333333333334,"['31', '31']",
828,206,2,1.3333333333333333,"['31', '31']",
206,177,2,1.05,"['31', '31']",
177,225,2,0.55,"['31', '31']",
225,226,2,0.6333333333333333,"['31', '31']",
226,227,2,1.05,"['31', '31']",
227,228,2,0.6333333333333333,"['31', '31']",
228,96,2,0.7166666666666667,"['31', '31']",
96,229,2,0.8666666666666667,"['31', '31']",
229,116,2,0.7,"['31', '31']",
116,229,3,0.6083333333333334,"['31', '31', '31']",0.27999999999999997
229,96,3,0.9833333333333334,"['31', '31', '31']",0.365
96,228,3,0.6083333333333334,"['31', '31', '31']",0.51
228,227,3,0.6000000000000001,"['31', '31', '31']",0.43
227,226,3,1.025,"['31', '31', '31']",0.515
226,225,3,0.6000000000000001,"['31', '31', '31']",0.9450000000000001
225,177,3,0.75,"['31', '31', '31']",1.205
177,206,3,1.525,"['31', '31', '31']",1.3050000000000002
206,828,3,1.2583333333333333,"['31', '31', '31']",1.2449999999999999
828,827,3,0.8416666666666668,"['31', '31', '31']",1.315
827,617,3,0.8083333333333333,"['31', '31', '31']",1.72
617,826,3,0.6,"['31', '31', '31']",1.4411764705882353
826,387,3,1.1416666666666666,"['31', '31', '31']",1.947058823529412
387,404,3,0.5166666666666667,"['31', '31', '31']",1.9764705882352942
404,400,3,1.2083333333333333,"['31', '31', '31']",1.5555555555555556
400,399,3,1.2083333333333333,"['31', '31', '31']",1.6055555555555556
399,401,3,1.1083333333333334,"['31', '31', '31']",1.5
401,405,3,1.0583333333333333,"['31', '31', '31']",2.377777777777778
402,403,3,1.1083333333333334,"['31', '31', '31']",0.9944444444444446
403,373,3,0.8833333333333333,"['31', '31', '31']",0.42105263157894735
373,174,1,0.8,['31'],1.0210526315789472
174,173,1,1.35,['31'],1.563157894736842
173,172,1,2.3666666666666667,['31'],1.5210526315789472
172,163,10,1.140740740740741,"['31', '45', '45', '45', '45', 'NBUS', 'NBUS', 'NOWL', 'NOWL', 'NOWL']",
207,208,4,1.116666666666667,"['33', '33', '33', '33']",0.990909090909091
208,210,4,0.7333333333333334,"['33', '33', '33', '33']",1.5695652173913044
210,206,4,1.9555555555555557,"['33', '33', '33', '33']",1.4000000000000001
206,209,4,1.3611111111111112,"['33', '33', '33', '33']",1.7652173913043478
209,462,9,1.4333333333333333,"['33', '33', '33', '33', '5', '5', '5R', '5R', '5R']",2.5772727272727276
528,516,4,1.7944444444444445,"['33', '33', '33', '33']",3.391304347826087
516,213,6,1.6966666666666668,"['33', '33', '33', '33', '7', '7']",2.779310344827586
213,212,4,0.8388888888888889,"['33', '33', '33', '33']",3.85
212,211,4,0.9111111111111111,"['33', '33', '33', '33']",3.6681818181818184
211,751,4,0.65,"['33', '33', '33', '33']",3.4545454545454546
751,349,7,0.7111111111111112,"['33', '33', '33', '33', '37', '37', '37']",1.7294117647058824
349,47,4,1.261111111111111,"['33', '33', '33', '33']",3.321739130434783
47,50,6,0.7766666666666667,"['33', '33', '33', '33', '37', '37']",0.0
50,409,4,1.238888888888889,"['33', '33', '33', '33']",2.5869565217391304
409,315,4,0.7111111111111111,"['33', '33', '33', '33']",3.1772727272727277
315,52,4,0.8944444444444445,"['33', '33', '33', '33']",3.6999999999999997
52,48,4,1.1833333333333333,"['33', '33', '33', '33']",3.178260869565217
48,49,4,1.0722222222222224,"['33', '33', '33', '33']",3.5260869565217394
49,51,4,1.0222222222222221,"['33', '33', '33', '33']",3.6347826086956525
34,728,9,0.9916666666666667,"['33', '33', '33', '33', '9', '90', '90', '90', '90']",
728,725,9,1.0145833333333334,"['33', '33', '33', '33', '9', '90', '90', '90', '90']",
725,726,9,1.25,"['33', '33', '33', '33', '9', '90', '90', '90', '90']",
726,85,9,0.9750000000000001,"['33', '33', '33', '33', '9', '90', '90', '90', '90']",
85,95,14,1.1,"['33', '33', '33', '33', '48', '48', '9', '90', '90', '90', '90', '9R', '9R', '9R']",4.064285714285715
95,85,11,0.7766666666666668,"['33', '48', '48', '48', '9', '9', '9', '9', '90', '9R', '9R']",3.292857142857143
85,726,6,0.9333333333333335,"['33', '9', '9', '9', '9', '90']",
726,725,6,1.1133333333333335,"['33', '9', '9', '9', '9', '90']",
725,728,6,0.9833333333333334,"['33', '9', '9', '9', '9', '90']",
728,34,6,1.2100000000000002,"['33', '9', '9', '9', '9', '90']",
51,49,1,0.95,['33'],3.345833333333333
49,48,1,0.9666666666666667,['33'],3.216666666666667
48,46,1,0.8333333333333334,['33'],3.3541666666666665
46,52,1,0.9666666666666667,['33'],4.236000000000001
52,315,1,1.4,['33'],3.2
315,409,1,1.15,['33'],3.62
409,50,1,1.1166666666666667,['33'],3.4
50,47,4,0.4444444444444445,"['33', '37', '37', '37']",1.8941176470588237
47,349,1,0.45,['33'],3.2
349,751,3,0.2833333333333333,"['33', '37', '37']",0.14705882352941183
751,211,1,0.7333333333333333,['33'],3.492
211,212,1,0.9833333333333333,['33'],3.0839999999999996
212,213,1,0.9166666666666666,['33'],3.0039999999999996
213,354,4,0.6000000000000001,"['33', '37', '37', '37']",0.36250000000000004
354,516,4,1.3555555555555556,"['33', '7', '7', '7']",2.9741935483870967
516,528,1,0.8833333333333333,['33'],3.752
462,209,6,1.2833333333333332,"['33', '5', '5', '5', '5R', '5R']",0.0
209,206,1,1.3666666666666667,['33'],3.3076923076923075
206,210,1,1.6,['33'],2.7807692307692307
210,208,1,1.1833333333333333,['33'],2.6692307692307695
208,207,1,0.7333333333333333,['33'],2.726923076923077
316,71,3,0.4916666666666667,"['35', '35', '35']",1.5909090909090908
71,74,3,0.6916666666666667,"['35', '35', '35']",1.5363636363636362
74,396,3,0.7166666666666667,"['35', '35', '35']",1.518181818181818
396,90,3,1.0666666666666667,"['35', '35', '35']",1.5727272727272728
90,380,3,0.8333333333333334,"['35', '35', '35']",1.5727272727272728
381,382,3,0.3666666666666667,"['35', '35', '35']",1.6454545454545455
382,378,3,0.8,"['35', '35', '35']",1.3727272727272728
378,203,3,1.0333333333333332,"['35', '35', '35']",0.9545454545454546
203,21,5,0.5875,"['35', '35', '35', '52', '52']",0.9611111111111111
21,246,3,1.0916666666666668,"['35', '35', '35']",0.49090909090909085
246,245,6,0.5966666666666668,"['35', '35', '35', '35', '35', '36']",3.2583333333333333
245,246,9,0.5000000000000001,"['35', '35', '35', '35', '35', '36', '36', '36', '36']",1.9538461538461538
246,254,7,0.8250000000000001,"['35', '35', '35', '36', '36', '36', '36']",1.823076923076923
254,246,3,0.575,"['35', '35', '36']",3.4416666666666664
246,21,2,0.6333333333333333,"['35', '35']",1.0166666666666666
21,203,2,0.6833333333333333,"['35', '35']",1.0250000000000001
203,378,2,0.45,"['35', '35']",1.05
378,382,2,0.7333333333333333,"['35', '35']",0.9583333333333334
382,381,2,0.43333333333333335,"['35', '35']",0.06666666666666658
381,380,5,0.6416666666666667,"['35', '35', '48', '48', '48']",5.365217391304348
380,90,2,0.8833333333333333,"['35', '35']",0.0
90,529,2,0.8833333333333333,"['35', '35']",0.0
529,74,2,0.65,"['35', '35']",0.0
74,71,2,0.8333333333333334,"['35', '35']",0.0
71,409,2,0.85,"['35', '35']",0.0
409,45,2,1.6833333333333333,"['35', '35']",0.0
652,837,4,0.9500000000000001,"['36', '36', '36', '36']",1.1214285714285714
113,321,6,0.98,"['36', '36', '36', '36', 'J', 'J']",
321,245,4,0.6833333333333333,"['36', '36', '36', '36']",2.076923076923077
434,194,4,0.4,"['36', '36', '36', '36']",4.838461538461538
194,175,4,0.3,"['36', '36', '36', '36']",5.207692307692308
175,815,4,0.18333333333333335,"['36', '36', '36', '36']",5.223076923076923
815,816,4,0.33333333333333337,"['36', '36', '36', '36']",6.536363636363637
816,671,5,0.5333333333333333,"['36', '36', '36', '36', '36']",6.209090909090909
671,171,5,0.5666666666666667,"['36', '36', '36', '36', '36']",6.1
171,670,5,0.95,"['36', '36', '36', '36', '36']",6.072727272727272
670,171,5,0.5833333333333334,"['36', '36', '36', '36', '36']",6.245454545454546
171,671,5,0.2833333333333333,"['36', '36', '36', '36', '36']",5.966666666666666
671,816,5,0.6500000000000001,"['36', '36', '36', '36', '36']",6.041666666666667
816,447,4,0.46666666666666673,"['36', '36', '36', '36']",5.591666666666666
447,577,13,0.4597222222222222,"['36', '36', '36', '36', '44', '44', '52', '52', '52', 'LOWL', 'LOWL', 'LOWL', 'LOWL']",0.0
577,446,11,1.1700000000000002,"['36', '36', '36', '36', '43', '43', '44', '44', '52', '52', '52']",0.0
446,578,8,0.9023809523809524,"['36', '36', '36', '36', '43', '43', '44', '44']",2.3260869565217392
578,339,4,0.9000000000000001,"['36', '36', '36', '36']",5.7749999999999995
339,693,4,0.46666666666666673,"['36', '36', '36', '36']",5.683333333333334
693,340,8,0.4357142857142858,"['36', '36', '36', '36', '36', '36', '36', '36']",
340,684,8,0.1738095238095238,"['36', '36', '36', '36', '36', '36', '36', '36']",
684,615,4,0.6333333333333333,"['36', '36', '36', '36']",5.591666666666666
615,786,4,0.8333333333333335,"['36', '36', '36', '36']",6.008333333333333
786,338,4,0.25,"['36', '36', '36', '36']",6.066666666666666
338,786,4,0.5166666666666667,"['36', '36', '36', '36']",6.3
786,693,4,0.16666666666666669,"['36', '36', '36', '36']",6.366666666666667
684,5,4,0.6,"['36', '36', '36', '36']",6.558333333333334
5,120,4,0.3,"['36', '36', '36', '36']",6.683333333333334
120,144,4,0.38333333333333336,"['36', '36', '36', '36']",6.3500000000000005
144,199,8,0.4690476190476191,"['36', '36', '36', '36', '43', '43', '44', '44']",0.13823529411764707
199,23,8,0.5666666666666668,"['36', '36', '36', '36', '43', '43', '43', '44']",0.0
23,201,8,0.4904761904761905,"['36', '36', '36', '36', '43', '43', '43', '44']",0.0
201,578,8,1.3166666666666669,"['36', '36', '36', '36', '43', '43', '43', '44']",0.0
578,446,8,1.054761904761905,"['36', '36', '36', '36', '43', '43', '43', '44']",0.0
446,577,7,1.0361111111111112,"['36', '43', '43', '43', '44', '52', '52']",1.9833333333333334
577,447,4,0.4833333333333334,"['36', '44', '52', '52']",1.6677419354838707
447,816,1,0.9666666666666667,['36'],2.392857142857143
816,815,1,0.25,['36'],3.6833333333333336
815,175,1,0.23333333333333334,['36'],3.858333333333333
175,194,1,0.26666666666666666,['36'],3.108333333333333
194,434,1,0.4166666666666667,['36'],3.516666666666667
245,321,1,0.8833333333333333,['36'],3.0583333333333336
321,113,1,0.9,['36'],3.1666666666666665
616,213,3,1.2416666666666667,"['37', '37', '37']",0.25
354,309,11,0.9816666666666668,"['37', '37', '37', '43', '43', '43', 'NBUS', 'NBUS', 'NOWL', 'NOWL', 'NOWL']",
309,353,3,0.4,"['37', '37', '37']",0.875
353,43,3,0.3333333333333333,"['37', '37', '37']",0.9
43,751,3,0.3333333333333333,"['37', '37', '37']",1.2058823529411764
751,142,3,0.4,"['37', '37', '37']",0.723529411764706
142,752,3,0.9083333333333333,"['37', '37', '37']",0.3764705882352941
752,14,3,0.44166666666666665,"['37', '37', '37']",0.029411764705882318
14,317,3,0.525,"['37', '37', '37']",0.0
317,16,3,0.7333333333333334,"['37', '37', '37']",0.0
16,15,3,0.7583333333333333,"['37', '37', '37']",0.0
15,611,15,1.1142857142857145,"['37', '37', '37', 'F', 'F', 'F', 'F', 'KBUS', 'KBUS', 'KBUS', 'LBUS', 'LOWL', 'LOWL', 'LOWL', 'LOWL']",
611,614,15,1.3452380952380953,"['37', '37', '37', 'F', 'F', 'F', 'F', 'KBUS', 'KBUS', 'KBUS', 'LBUS', 'LOWL', 'LOWL', 'LOWL', 'LOWL']",
45,50,3,0.7,"['37', '37', '37']",1.9
47,751,3,0.3333333333333333,"['37', '37', '37']",1.8352941176470587
349,170,3,0.5833333333333334,"['37', '37', '37']",1.8058823529411767
170,181,3,0.36666666666666664,"['37', '37', '37']",1.8235294117647058
181,195,3,0.43333333333333335,"['37', '37', '37']",2.088235294117647
195,9,3,0.65,"['37', '37', '37']",2.1941176470588233
9,351,11,0.5683333333333335,"['37', '37', '37', '37', '37', '48', '48', 'LOWL', 'LOWL', 'LOWL', 'LOWL']",
351,141,3,0.85,"['37', '37', '37']",1.511111111111111
141,703,3,0.8333333333333334,"['37', '37', '37']",0.9294117647058824
703,141,3,0.8333333333333334,"['37', '37', '37']",1.0588235294117647
141,9,2,0.7166666666666667,"['37', '37']",1.1375
351,195,2,1.2666666666666666,"['37', '37']",0.225
195,181,2,0.65,"['37', '37']",0.14375000000000002
181,170,2,0.31666666666666665,"['37', '37']",0.19375
170,349,2,0.6833333333333333,"['37', '37']",0.17647058823529413
751,47,2,0.3,"['37', '37']",0.0882352941176471
50,45,2,0.4,"['37', '37']",0.03529411764705883
45,614,2,1.5166666666666666,"['37', '37']",1.1823529411764704
614,611,5,1.2416666666666665,"['37', '37', 'F', 'KBUS', 'KBUS']",
611,335,2,1.85,"['37', '37']",2.070588235294118
15,804,2,0.6166666666666667,"['37', '37']",2.317647058823529
804,317,2,0.7333333333333333,"['37', '37']",2.4588235294117644
317,14,2,0.38333333333333336,"['37', '37']",2.623529411764706
14,281,2,0.7666666666666667,"['37', '37']",2.3705882352941177
281,752,2,1.0833333333333333,"['37', '37']",2.1705882352941175
752,142,2,0.21666666666666667,"['37', '37']",2.5588235294117645
142,751,2,0.7333333333333333,"['37', '37']",2.611111111111111
751,43,2,0.2833333333333333,"['37', '37']",2.6500000000000004
43,353,2,0.35,"['37', '37']",2.8277777777777775
353,309,4,0.5333333333333333,"['37', '37', '43', '43']",0.0
309,354,9,0.9000000000000001,"['37', '37', '43', '43', 'NBUS', 'NBUS', 'NBUS', 'NOWL', 'NOWL']",
354,213,9,0.6458333333333335,"['37', '37', '43', '43', 'NBUS', 'NBUS', 'NBUS', 'NOWL', 'NOWL']",
213,616,11,0.9750000000000002,"['37', '37', '43', '43', '7', '7', 'NBUS', 'NBUS', 'NBUS', 'NOWL', 'NOWL']",
628,487,33,1.3281250000000007,"['38', '38', '38', '38R', '38R', '6', '6', '6', '6', '7', '7', '7', '9', '9R', '9R', '9R', 'F', 'F', 'F', 'F', 'KBUS', 'KBUS', 'KBUS', 'LBUS', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'NBUS', 'NBUS', 'NOWL', 'NOWL', 'NOWL']",
487,722,5,2.2874999999999996,"['38', '38', '38', '38R', '38R']",0.0
722,489,5,0.8833333333333334,"['38', '38', '38', '38R', '38R']",0.0
489,724,3,1.8,"['38', '38', '38']",0.0
723,488,3,1.8166666666666667,"['38', '38', '38']",0.0
488,485,3,1.55,"['38', '38', '38']",0.0
485,480,3,1.9333333333333333,"['38', '38', '38']",0.0
480,481,3,1.5166666666666666,"['38', '38', '38']",0.0
481,422,5,1.7333333333333334,"['38', '38', '38', '38R', '38R']",0.0
422,388,5,1.9083333333333334,"['38', '38', '38', '38R', '38R']",0.0
388,477,3,1.2333333333333334,"['38', '38', '38']",0.0
477,482,3,1.5666666666666667,"['38', '38', '38']",0.0
482,478,3,1.3333333333333333,"['38', '38', '38']",0.0
478,484,3,1.275,"['38', '38', '38']",0.0
484,479,3,1.0833333333333335,"['38', '38', '38']",0.0
479,474,3,1.35,"['38', '38', '38']",0.0
474,180,5,1.4999999999999998,"['38', '38', '38', '38R', '38R']",0.0
180,476,3,1.4333333333333333,"['38', '38', '38']",0.0
476,483,3,1.8916666666666666,"['38', '38', '38']",0.0
483,468,3,1.3666666666666667,"['38', '38', '38']",0.0
468,470,3,1.5,"['38', '38', '38']",0.0
470,101,5,1.5958333333333334,"['38', '38', '38', '38R', '38R']",0.0
101,471,3,1.35,"['38', '38', '38']",0.0
471,118,3,1.2583333333333333,"['38', '38', '38']",0.0
118,116,3,0.5833333333333334,"['38', '38', '38']",0.0
143,473,1,0.6833333333333333,['38'],0.9333333333333333
473,472,5,0.9791666666666666,"['38', '38', '38R', '38R', '38R']",0.06250000000000001
472,118,5,1.1166666666666667,"['38', '38', '38R', '38R', '38R']",0.055357142857142834
118,471,2,0.4666666666666667,"['38', '38']",0.0
471,101,2,1.05,"['38', '38']",0.0
101,470,2,0.6333333333333333,"['38', '38']",0.0
470,469,2,0.95,"['38', '38']",0.0
469,468,2,0.9666666666666667,"['38', '38']",0.0
468,483,2,0.8166666666666667,"['38', '38']",0.0
483,476,2,1.2333333333333334,"['38', '38']",0.0
476,180,2,0.8666666666666667,"['38', '38']",0.0
180,474,2,0.8166666666666667,"['38', '38']",0.0
474,210,2,0.6666666666666666,"['38', '38']",0.0
210,479,2,0.6166666666666667,"['38', '38']",0.0
479,484,2,0.8666666666666667,"['38', '38']",0.0
484,478,2,0.9333333333333333,"['38', '38']",0.0
478,482,2,1.0,"['38', '38']",0.0
482,477,2,1.2333333333333334,"['38', '38']",0.0
477,388,2,0.8166666666666667,"['38', '38']",0.0
388,422,5,2.295833333333333,"['38', '38', '38R', '38R', '38R']",0.0
422,481,5,1.6958333333333335,"['38', '38', '38R', '38R', '38R']",0.2490566037735849
481,480,2,1.55,"['38', '38']",0.0
480,485,2,1.0166666666666666,"['38', '38']",0.0
485,488,2,1.45,"['38', '38']",0.0
488,486,2,1.3,"['38', '38']",0.0
486,489,5,1.2833333333333337,"['38', '38', '38R', '38R', '38R']",0.0
489,165,5,1.3833333333333333,"['38', '38', '38R', '38R', '38R']",0.0
165,487,20,1.4342105263157898,"['38', '38', '38R', '38R', '38R', '6', '9', '9', '9', '9', '9R', '9R', 'F', 'KBUS', 'KBUS', 'NBUS', 'NBUS', 'NBUS', 'NOWL', 'NOWL']",
487,283,9,2.7270833333333333,"['38', '38', '38R', '38R', '38R', '5R', '5R', '7', '7']",3.3466666666666667
283,244,9,2.2416666666666667,"['38', '38', '38R', '38R', '38R', '5R', '5R', '7', '7']",3.2451612903225806
244,604,2,1.95,"['38', '38']",0.0
161,475,4,0.9500000000000001,"['38', '38R', '38R', '38R']",0.8017857142857142
