,,update_count,driving_time,routes
398,576,7,0.688888888888889,"['15', '15', '15', '15', '15', '54', '54']"
576,545,7,0.7500000000000001,"['15', '15', '15', '15', '15', '54', '54']"
545,546,6,0.5566666666666665,"['15', '15', '15', '15', '54', '54']"
546,699,9,0.5937500000000001,"['15', '15', '15', '15', '23', '23', '23', '23', '23']"
699,574,9,0.947916666666667,"['15', '15', '15', '15', '23', '23', '23', '23', '23']"
574,136,4,1.727777777777778,"['15', '15', '15', '15']"
136,700,8,0.5404761904761906,"['15', '23', '23', '23', '23', '23', '44', '44']"
700,699,9,1.0145833333333334,"['15', '23', '23', '23', '23', '23', '54', '54', '54']"
699,546,6,0.3566666666666667,"['15', '23', '23', '23', '23', '23']"
546,545,1,0.43333333333333335,['15']
545,531,1,0.6,['15']
531,534,4,0.7333333333333334,"['15', '44', '44', '44']"
534,532,1,1.7333333333333334,['15']
532,533,3,0.6416666666666666,"['15', '54', '54']"
533,130,1,1.6833333333333333,['15']
130,824,8,2.752380952380953,"['15', 'T', 'T', 'T', 'T', 'TBUS', 'TBUS', 'TBUS']"
824,70,1,4.2,['15']
70,133,1,3.4166666666666665,['15']
133,138,1,8.783333333333333,['15']
138,628,1,2.8,['15']
53,280,5,0.7583333333333333,"['18', '18', '18', '58', '58']"
280,582,11,1.275,"['18', '18', '18', '29', '29', '57', '57', '57', '57', '58', '58']"
582,584,7,1.0805555555555557,"['18', '18', '18', '29', '29', '58', '58']"
584,583,3,1.8166666666666667,"['18', '18', '18']"
583,784,3,1.9666666666666666,"['18', '18', '18']"
784,790,3,0.6166666666666667,"['18', '18', '18']"
790,160,3,0.8833333333333333,"['18', '18', '18']"
160,159,10,0.5962962962962963,"['18', '18', '18', 'LBUS', 'LBUS', 'LBUS', 'LOWL', 'LOWL', 'LOWL', 'LOWL']"
159,158,10,0.6018518518518519,"['18', '18', '18', 'LBUS', 'LBUS', 'LBUS', 'LOWL', 'LOWL', 'LOWL', 'LOWL']"
158,813,10,0.6092592592592592,"['18', '18', '18', 'LBUS', 'LBUS', 'LBUS', 'LOWL', 'LOWL', 'LOWL', 'LOWL']"
813,156,3,0.6166666666666667,"['18', '18', '18']"
156,155,3,0.6,"['18', '18', '18']"
155,154,6,0.65,"['18', '18', '18', '48', '48', '48']"
154,153,3,0.6,"['18', '18', '18']"
153,152,3,0.6166666666666667,"['18', '18', '18']"
