,index,stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_desc,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,geometry,closest_hospital_distance,closest_grocery_distance,closest_park_distance,closest_bar_distance,closest_worship_distance,closest_mcdonalds_distance,closest_starbucks_distance,nearby_stops,near_hospital,near_grocery,near_park,near_bar,near_worship,near_mcdonalds,near_starbucks,total_population,white_population,black_population,asian_population,total_housing_units,owner_occupied_units,rentor_occupied_units,population_over_age_25,has_bachelors_degree,has_masters_degree,has_professional_degree,state,county,tract,block group,has_doctorate,total_income_known,income_to_poverty_above_200,vehicles,total_population_percent,white_population_percent,black_population_percent,asian_population_percent,total_housing_units_percent,owner_occupied_units_percent,rentor_occupied_units_percent,population_over_age_25_percent,has_bachelors_degree_percent,has_masters_degree_percent,has_professional_degree_percent,has_doctorate_percent,total_income_known_percent,income_to_poverty_above_200_percent,vehicles_percent,less_than_a_bachelors_degree,less_than_a_bachelors_degree_percent,income_to_poverty_under_200,income_to_poverty_under_200_percent,routes
566,1473,17127,17127,Geneva Ave & Rio Verde St,37.707136,-122.415706,,,https://www.sfmta.com/17127,,,,0,,POINT (-122.415706 37.707136),7020.636615731524,2836.794845086808,1719.303230542383,2424.7276309095264,827.5246512371713,43.1019882143487,5217.131076330549,"['17127', '14895']",False,False,False,False,False,True,False,2207,105,35,1268,581,443,138,1759,401,105,0,6,81,600200,2,0,2207,1867,1496.0,1.0,0.0475758948799275,0.0158586316266425,0.5745355686452197,1.0,0.7624784853700516,0.2375215146299483,1.0,0.2279704377487208,0.0596930073905628,0.0,0.0,1.0,0.8459447213411871,0.6778432260987767,1253,0.7123365548607163,340,0.1540552786588128,"{""'10455800'""}"
567,1476,14900,14900,Geneva Ave & Santos St,37.708484,-122.420354,,,https://www.sfmta.com/14900,,,,0,,POINT (-122.420354 37.708484),6915.153292779125,2519.623114466624,1522.4162361084188,1891.3052654388755,1199.4873625616203,569.4172558655616,4783.928308336881,"['14899', '14900', '16343', '16344', '16346', '16345']",False,False,False,False,False,False,False,1657,248,118,954,443,218,225,1233,229,16,18,6,75,60502,3,0,1657,1170,788.0,1.0,0.1496680748340374,0.0712130356065178,0.5757392878696439,1.0,0.492099322799097,0.5079006772009029,1.0,0.1857258718572587,0.0129764801297648,0.0145985401459854,0.0,1.0,0.7060953530476766,0.4755582377791189,979,0.7939983779399837,487,0.2939046469523235,"{""'10455800'""}"
568,1477,17522,17522,Geneva Street & Schwerin Street,37.706296,-122.413084,,,https://www.sfmta.com/17522,,,,0,,POINT (-122.413084 37.706296),6925.0851071056895,2749.684278713581,1732.6633519330553,2700.307658275228,569.1968227196459,227.6968822731704,5352.223681266552,"['17522', '16384', '16385']",False,False,False,False,False,True,False,1976,309,249,1033,540,365,175,1388,293,36,38,6,81,600200,1,0,1963,1532,1229.0,1.0,0.1563765182186234,0.1260121457489878,0.5227732793522267,1.0,0.6759259259259259,0.324074074074074,1.0,0.2110951008645533,0.0259365994236311,0.0273775216138328,0.0,1.0,0.7804381049414162,0.6219635627530364,1162,0.8371757925072046,431,0.2195618950585838,"{""'10455800'""}"
569,1478,14792,14792,Gennessee St & Flood Ave,37.729955,-122.451205,,,https://www.sfmta.com/14792,,,,0,,POINT (-122.451205 37.729955),3549.0820400134544,629.4749714252093,2596.619063162158,364.57271847628505,822.3869804035998,1838.516416673877,1453.1745124492506,"['14792', '15171', '15172', '15434', '15435']",False,False,False,True,False,False,False,1114,442,15,419,436,240,196,996,414,121,72,6,75,31100,4,37,1114,919,773.0,1.0,0.3967684021543985,0.0134649910233393,0.3761220825852783,1.0,0.5504587155963303,0.4495412844036697,1.0,0.4156626506024096,0.1214859437751004,0.072289156626506,0.03714859437751,1.0,0.8249551166965888,0.6938958707360862,362,0.3634538152610442,195,0.1750448833034111,"{""'10455800'""}"
570,1480,15955,15955,Gilman Ave & Bill Walsh Way,37.717502,-122.38699,,,https://www.sfmta.com/15955,,,,0,,POINT (-122.38699 37.717502),5173.155147946152,2064.932591280559,1145.0771192538175,2961.910370020494,1349.3762334810726,3246.351706653691,5478.132843610621,"['15955', '14784']",False,False,False,False,False,False,False,1704,385,424,448,443,219,224,1236,201,53,0,6,75,23400,2,0,1607,890,759.0,1.0,0.2259389671361502,0.2488262910798122,0.2629107981220657,1.0,0.4943566591422121,0.5056433408577878,1.0,0.1626213592233009,0.0428802588996763,0.0,0.0,1.0,0.5538270068450529,0.4454225352112676,982,0.7944983818770227,717,0.4461729931549471,"{""'10455800'""}"
571,1484,14773,14773,Golden Gate Bridge/Parking Lot,37.807561,-122.475024,,,https://www.sfmta.com/14773,,,,0,,POINT (-122.475024 37.807561),4560.264371924146,2536.964394507997,4520.9928061118935,2817.30748833262,2674.193727106911,7742.176957573831,2950.3642163031964,"['14773', '14776']",False,False,False,False,False,False,False,1486,902,29,154,401,11,390,939,441,370,35,6,75,60100,2,20,1486,1160,,1.0,0.6069986541049798,0.0195154777927321,0.1036339165545087,1.0,0.027431421446384,0.972568578553616,1.0,0.4696485623003195,0.3940362087326943,0.0372736954206602,0.0212992545260915,1.0,0.7806191117092867,,73,0.0777422790202343,326,0.2193808882907133,"{""'10455800'""}"
572,1487,17249,17249,Grafton Ave At Plymouth Ave,37.72014,-122.455923,,,https://www.sfmta.com/17249,,,,0,,POINT (-122.455923 37.72014),4589.421299695184,274.8191514411281,2335.4839199841704,268.682226417819,216.7800257578122,1311.5643486459535,2235.227473150482,"['17249', '14910', '14913', '17193', '14915', '15958', '15960', '15962', '15964']",False,True,False,True,True,False,False,2877,228,7,2191,727,505,222,2261,425,29,0,6,75,31201,1,12,2859,2283,1304.0,1.0,0.0792492179353493,0.0024330900243309,0.7615571776155717,1.0,0.6946354883081155,0.3053645116918844,1.0,0.18796992481203,0.0128261831048208,0.0,0.0053073861123396,1.0,0.7985309548793285,0.4532499131039277,1935,0.8558160106147722,576,0.2014690451206715,"{""'10455800'""}"
573,1488,17194,17194,Grafton Ave & Capitol Ave,37.720104,-122.459072,,,https://www.sfmta.com/17194,,,,0,,POINT (-122.459072 37.720104),4778.602277102983,497.75121433259386,2112.91676174488,523.2985132712918,450.7411590947733,1784.1020886728952,2024.4727375277607,"['17194', '14908']",False,False,False,False,False,False,False,2877,228,7,2191,727,505,222,2261,425,29,0,6,75,31201,1,12,2859,2283,1304.0,1.0,0.0792492179353493,0.0024330900243309,0.7615571776155717,1.0,0.6946354883081155,0.3053645116918844,1.0,0.18796992481203,0.0128261831048208,0.0,0.0053073861123396,1.0,0.7985309548793285,0.4532499131039277,1935,0.8558160106147722,576,0.2014690451206715,"{""'10455800'""}"
574,1491,14911,14911,Grafton Ave & Harold Ave,37.72008,-122.453,,,https://www.sfmta.com/14911,,,,0,,POINT (-122.453 37.72008),4797.026708547074,453.18864065619306,2799.540047860982,390.9912775492586,400.21613687834,1075.9357283135184,2679.234795390672,"['14911', '14913', '15039', '15446']",False,False,False,True,False,False,False,2877,228,7,2191,727,505,222,2261,425,29,0,6,75,31201,1,12,2859,2283,1304.0,1.0,0.0792492179353493,0.0024330900243309,0.7615571776155717,1.0,0.6946354883081155,0.3053645116918844,1.0,0.18796992481203,0.0128261831048208,0.0,0.0053073861123396,1.0,0.7985309548793285,0.4532499131039277,1935,0.8558160106147722,576,0.2014690451206715,"{""'10455800'""}"
575,1492,17195,17195,Grafton Ave & Jules Ave,37.720095,-122.461111,,,https://www.sfmta.com/17195,,,,0,,POINT (-122.461111 37.720095),4795.545579016854,545.4543246267306,1890.880955090076,664.2466719937055,363.360432270006,1799.5526312385414,1816.914891064109,"['17195', '14912']",False,False,False,False,True,False,False,1264,216,155,525,453,225,228,980,389,49,0,6,75,31201,4,26,1264,974,743.0,1.0,0.170886075949367,0.122626582278481,0.4153481012658228,1.0,0.4966887417218543,0.5033112582781457,1.0,0.396938775510204,0.05,0.0,0.0265306122448979,1.0,0.7705696202531646,0.5878164556962026,525,0.5357142857142857,290,0.2294303797468354,"{""'10455800'""}"
576,1498,14779,14779,Great Hwy Near Beach Chalet,37.767879,-122.510284,,,https://www.sfmta.com/14779,,,,0,,POINT (-122.510284 37.767879),5938.838098486937,1786.079484224963,4812.567008791286,2391.990495620013,1104.5449290933375,5933.970954727985,3682.012990874293,"['14779', '14780']",False,False,False,False,False,False,False,25,14,0,5,17,0,17,25,10,10,0,6,75,980300,1,0,25,25,26.0,1.0,0.56,0.0,0.2,1.0,0.0,1.0,1.0,0.4,0.4,0.0,0.0,1.0,1.0,1.04,5,0.2,0,0.0,"{""'10455800'""}"
577,1500,14920,14920,Grove St & Gough St,37.777748,-122.423306,,,https://www.sfmta.com/14920,,,,0,,POINT (-122.423306 37.777748),2201.9037463440686,623.8300632133795,1449.6230716647765,23.070534964589488,359.4937761059526,2131.486232532666,432.0502383041423,"['14920', '18112', '14996']",False,False,False,True,True,False,False,1247,580,67,510,742,162,580,1145,394,352,20,6,75,16200,1,5,1247,1078,240.0,1.0,0.4651162790697674,0.053728949478749,0.408981555733761,1.0,0.2183288409703504,0.7816711590296496,1.0,0.3441048034934498,0.3074235807860262,0.0174672489082969,0.0043668122270742,1.0,0.8644747393744988,0.1924619085805934,374,0.3266375545851528,169,0.1355252606255012,"{""'10455800'""}"
578,1502,14921,14921,Grove St & Laguna St,37.777382,-122.426324,,,https://www.sfmta.com/14921,,,,0,,POINT (-122.426324 37.777382),1802.6278829797773,489.8025967789711,1261.647801217683,32.854731699700025,39.5507417879815,2442.0733389406423,752.3374826691787,"['14921', '18113', '14984', '14998', '15260']",False,False,False,True,True,False,False,661,342,83,182,349,25,324,650,314,97,35,6,75,16200,3,4,661,539,,1.0,0.5173978819969742,0.1255673222390317,0.2753403933434191,1.0,0.0716332378223495,0.9283667621776504,1.0,0.483076923076923,0.1492307692307692,0.0538461538461538,0.0061538461538461,1.0,0.8154311649016641,,200,0.3076923076923077,122,0.1845688350983358,"{""'10455800'""}"
579,1504,14923,14923,Grove St & Van Ness Ave,37.778188,-122.419743,,,https://www.sfmta.com/14923,,,,0,,POINT (-122.419743 37.778188),2548.529294232955,648.0769641361613,1722.8092578652502,55.7155882548286,695.2399117991143,1808.017076077616,89.75655939162542,"['14923', '15013']",False,False,False,True,False,False,True,1951,556,350,675,1344,0,1344,1829,927,435,85,6,75,12405,2,57,1951,1732,541.0,1.0,0.2849820604818042,0.1793951819579702,0.3459764223475141,1.0,0.0,1.0,1.0,0.5068343357025697,0.2378348824494259,0.046473482777474,0.0311645708037178,1.0,0.8877498718605843,0.2772936955407483,325,0.1776927282668124,219,0.1122501281394156,"{""'10455800'""}"
580,1505,14937,14937,Hahn St & Sunnydale Ave,37.71201,-122.4159,,,https://www.sfmta.com/14937,,,,0,,POINT (-122.4159 37.71201),6391.043830396799,2218.210734355663,1039.0649077995015,2270.164625268171,777.8155009790345,557.4676692384769,4587.810473088616,"['14937', '14938', '17026', '16580']",False,False,False,False,False,False,False,1848,37,157,1524,511,352,159,1378,210,68,0,6,75,26401,1,13,1848,1192,793.0,1.0,0.020021645021645,0.0849567099567099,0.8246753246753247,1.0,0.6888454011741683,0.3111545988258317,1.0,0.1523947750362844,0.0493468795355587,0.0,0.0094339622641509,1.0,0.645021645021645,0.4291125541125541,1087,0.7888243831640058,656,0.354978354978355,"{""'10455800'""}"
581,1508,14940,14940,Haight St & Baker St,37.770892,-122.440685,,,https://www.sfmta.com/14940,,,,0,,POINT (-122.440685 37.770892),1277.7916545043654,331.3076497914673,1034.0160629962393,367.8574370070028,434.51727498388016,4174.631412568434,828.0744615572829,"['14940', '14943']",False,True,False,True,False,False,False,1831,1516,38,128,876,178,698,1522,870,269,61,6,75,16601,1,0,1831,1570,749.0,1.0,0.8279628618241398,0.0207536865101037,0.0699071545603495,1.0,0.2031963470319634,0.7968036529680366,1.0,0.5716162943495401,0.1767411300919842,0.0400788436268068,0.0,1.0,0.8574549426542872,0.4090660841070453,322,0.2115637319316688,261,0.1425450573457127,"{""'10455800'""}"
582,1509,14942,14942,Haight St & Buchanan St,37.772434,-122.427321,,,https://www.sfmta.com/14942,,,,0,,POINT (-122.427321 37.772434),2008.6000287149395,349.52229169654646,1706.789443180629,240.7047587860268,427.0513462327604,2713.155317155928,411.4604501013995,"['14942', '14941', '14955']",False,True,False,True,False,False,False,1552,870,81,328,907,163,744,1353,556,350,59,6,75,16801,3,87,1528,1337,571.0,1.0,0.5605670103092784,0.0521907216494845,0.211340206185567,1.0,0.1797133406835722,0.8202866593164277,1.0,0.4109386548410939,0.2586844050258684,0.0436067997043606,0.0643015521064301,1.0,0.875,0.3679123711340206,301,0.2224685883222468,191,0.125,"{""'10455800'""}"
583,1512,14946,14946,Haight St & Clayton St,37.769839,-122.448731,,,https://www.sfmta.com/14946,,,,0,,POINT (-122.448731 37.769839),1189.9842285045306,206.3086822750776,792.9792159920374,17.68133872193713,326.59548604599,5028.7370570184,704.1012595596836,"['14946', '14947']",False,True,False,True,True,False,False,2498,1847,246,281,1015,173,842,2249,1352,396,70,6,75,16602,1,92,2498,2165,1033.0,1.0,0.7393915132105685,0.0984787830264211,0.1124899919935948,1.0,0.1704433497536945,0.8295566502463054,1.0,0.6011560693641619,0.1760782570031125,0.0311249444197421,0.0409070698088039,1.0,0.866693354683747,0.4135308246597278,339,0.1507336594041796,333,0.133306645316253,"{""'10455800'""}"
584,1518,17757,17757,Haight St & Gough St,37.773084,-122.422301,,,https://www.sfmta.com/17757,,,,0,,POINT (-122.422301 37.773084),2443.8602695587333,701.5902067990129,1893.9059488205507,39.14887650339944,279.72986700744065,2356.7179013092427,513.1225355771181,"['17757', '14954', '15673', '15672']",False,False,False,True,True,False,False,1003,582,77,288,717,228,489,934,377,226,40,6,75,16802,1,45,1003,865,359.0,1.0,0.580259222333001,0.0767696909272183,0.2871385842472582,1.0,0.3179916317991632,0.6820083682008368,1.0,0.4036402569593147,0.2419700214132762,0.0428265524625267,0.0481798715203426,1.0,0.8624127617148555,0.357926221335992,246,0.2633832976445396,138,0.1375872382851445,"{""'10455800'""}"
585,1523,14961,14961,Haight St & Pierce St,37.771632,-122.433545,,,https://www.sfmta.com/14961,,,,0,,POINT (-122.433545 37.771632),1510.0076802034553,368.041716230894,1627.715972075405,471.5688970400586,262.5312641032666,3462.38787419402,661.8680830307775,"['14961', '14960']",False,True,False,False,True,False,False,1977,1513,209,187,892,234,658,1718,862,303,106,6,75,16700,1,70,1977,1593,722.0,1.0,0.7653009610520991,0.1057157309054122,0.0945877592311583,1.0,0.2623318385650224,0.7376681614349776,1.0,0.5017462165308498,0.1763678696158323,0.0616996507566938,0.0407450523864959,1.0,0.8057663125948407,0.3651997976732423,377,0.219441210710128,384,0.1942336874051593,"{""'10455800'""}"
586,1525,14962,14962,Haight St & Stanyan St,37.769331,-122.452845,,,https://www.sfmta.com/14962,,,,0,,POINT (-122.452845 37.769331),707.3321762780304,255.13849905054548,927.841299833928,71.38822934528311,568.958638301747,5300.591182174988,566.679519906,"['14962', '14963', '16482', '16483']",False,True,False,True,False,False,False,2498,1847,246,281,1015,173,842,2249,1352,396,70,6,75,16602,1,92,2498,2165,1033.0,1.0,0.7393915132105685,0.0984787830264211,0.1124899919935948,1.0,0.1704433497536945,0.8295566502463054,1.0,0.6011560693641619,0.1760782570031125,0.0311249444197421,0.0409070698088039,1.0,0.866693354683747,0.4135308246597278,339,0.1507336594041796,333,0.133306645316253,"{""'10455800'""}"
587,1527,15020,15020,Halleck St/Army Headquarters,37.802014,-122.454498,,,https://www.sfmta.com/15020,,,,0,,POINT (-122.454498 37.802014),2384.8821582311343,1362.2050807496114,2701.546543091065,919.6968099103124,1418.0795230738308,5269.914020549431,523.2682317946159,"['15020', '17027', '17383']",False,False,False,False,False,False,False,1486,902,29,154,401,11,390,939,441,370,35,6,75,60100,2,20,1486,1160,,1.0,0.6069986541049798,0.0195154777927321,0.1036339165545087,1.0,0.027431421446384,0.972568578553616,1.0,0.4696485623003195,0.3940362087326943,0.0372736954206602,0.0212992545260915,1.0,0.7806191117092867,,73,0.0777422790202343,326,0.2193808882907133,"{""'10455800'""}"
588,1529,14966,14966,Harrison St & 2nd St,37.784193,-122.395451,,,https://www.sfmta.com/14966,,,,0,,POINT (-122.395451 37.784193),2250.183460266772,584.7069884600801,726.2659853678522,315.83467041011886,384.4150922742464,850.8197312215467,493.2505308394981,['14966'],False,False,False,True,True,False,False,568,307,161,48,255,126,129,568,458,40,70,6,75,61503,3,0,568,568,,1.0,0.5404929577464789,0.2834507042253521,0.0845070422535211,1.0,0.4941176470588235,0.5058823529411764,1.0,0.8063380281690141,0.0704225352112676,0.1232394366197183,0.0,1.0,1.0,,0,0.0,0,0.0,"{""'10455800'""}"
589,1531,14968,14968,Harrison St & 4th St,37.780671,-122.399913,,,https://www.sfmta.com/14968,,,,0,,POINT (-122.399913 37.780671),2097.201821432541,55.23571281094084,719.4390792649943,321.809023232963,712.8454555227665,936.389474605134,612.1440054558699,['14968'],False,True,False,True,False,False,False,1479,399,15,927,872,416,456,1386,486,281,73,6,75,17801,2,26,1479,1044,651.0,1.0,0.2697768762677485,0.0101419878296146,0.6267748478701826,1.0,0.4770642201834862,0.5229357798165137,1.0,0.3506493506493506,0.2027417027417027,0.0526695526695526,0.0187590187590187,1.0,0.7058823529411765,0.4401622718052738,561,0.4047619047619047,435,0.2941176470588235,"{""'10455800'""}"
590,1532,14969,14969,Harrison St & 5th St,37.778914,-122.402137,,,https://www.sfmta.com/14969,,,,0,,POINT (-122.402137 37.778914),2088.6007422995817,359.7013049045841,898.8679402515102,404.4978733318699,991.741988763894,1117.3218086137674,627.0043210191918,"['14659', '14969']",False,True,False,False,False,False,False,631,202,0,286,371,169,202,587,283,168,0,6,75,17804,4,18,631,558,270.0,1.0,0.3201267828843106,0.0,0.4532488114104596,1.0,0.4555256064690027,0.5444743935309974,1.0,0.4821124361158432,0.2862010221465076,0.0,0.0306643952299829,1.0,0.884310618066561,0.4278922345483359,118,0.2010221465076661,73,0.1156893819334389,"{""'10455800'""}"
591,1536,14973,14973,Harrison St & 9th St,37.772403,-122.410371,,,https://www.sfmta.com/14973,,,,0,,POINT (-122.410371 37.772403),2438.5772601600656,330.0371160614203,1896.9362679158723,59.339494071170535,486.6993023600581,1892.0256771738143,797.6411472873361,"['14663', '14973']",False,True,False,True,False,False,False,1578,536,0,881,595,101,494,1253,383,168,63,6,75,17803,2,34,1529,794,465.0,1.0,0.3396704689480355,0.0,0.5583016476552598,1.0,0.1697478991596638,0.8302521008403362,1.0,0.3056664006384677,0.1340782122905028,0.0502793296089385,0.0271348762968874,1.0,0.5192936559843034,0.2946768060836502,605,0.4828411811652035,735,0.4807063440156965,"{""'10455800'""}"
592,1538,14979,14979,Hayes St & Baker St,37.774573,-122.441501,,,https://www.sfmta.com/14979,,,,0,,POINT (-122.441501 37.774573),859.458368599723,289.11726374836786,619.2312935356246,373.03367167694586,17.17121148829138,4057.9300005572377,420.7134295482884,"['14979', '14980', '15000']",False,True,False,True,True,False,False,1537,1036,130,166,552,105,447,1343,720,149,0,6,75,16500,1,6,1496,1034,304.0,1.0,0.6740403383214053,0.084580351333767,0.1080026024723487,1.0,0.1902173913043478,0.8097826086956522,1.0,0.5361131794489948,0.1109456440804169,0.0,0.0044676098287416,1.0,0.6911764705882353,0.1977878985035784,534,0.3976172747580044,462,0.3088235294117647,"{""'10455800'""}"
593,1541,14983,14983,Hayes St & Buchanan St,37.776261,-122.428274,,,https://www.sfmta.com/14983,,,,0,,POINT (-122.428274 37.776261),1645.5798468235037,372.32479382919473,1276.287079567917,252.8405563348697,5.791344394529853,2691.2522093793164,804.9776789976245,"['14984', '14983', '15014', '15015']",False,True,False,True,True,False,False,700,338,205,116,355,131,224,552,129,156,0,6,75,16300,1,16,590,466,363.0,1.0,0.4828571428571429,0.2928571428571428,0.1657142857142857,1.0,0.3690140845070422,0.6309859154929578,1.0,0.233695652173913,0.2826086956521739,0.0,0.0289855072463768,1.0,0.7898305084745763,0.5185714285714286,251,0.4547101449275362,124,0.2101694915254237,"{""'10455800'""}"
594,1542,14985,14985,Hayes St & Central Ave,37.774195,-122.444298,,,https://www.sfmta.com/14985,,,,0,,POINT (-122.444298 37.774195),908.241075577068,242.12546927368325,388.7413810907798,403.54824087467455,315.3866872895698,4382.145549123533,204.1381019415406,"['14985', '14986', '15000', '15002', '15714']",False,True,True,False,True,False,True,1537,1036,130,166,552,105,447,1343,720,149,0,6,75,16500,1,6,1496,1034,304.0,1.0,0.6740403383214053,0.084580351333767,0.1080026024723487,1.0,0.1902173913043478,0.8097826086956522,1.0,0.5361131794489948,0.1109456440804169,0.0,0.0044676098287416,1.0,0.6911764705882353,0.1977878985035784,534,0.3976172747580044,462,0.3088235294117647,"{""'10455800'""}"
595,1545,14988,14988,Hayes St & Clayton St,37.773417,-122.449464,,,https://www.sfmta.com/14988,,,,0,,POINT (-122.449464 37.773417),1231.2295306093692,459.8763384190817,421.8085580213786,423.392989468488,87.54134474353432,4947.773503287097,427.54243511144136,"['14987', '14988']",False,False,False,False,True,False,False,1708,1229,133,182,730,76,654,1376,569,419,52,6,75,16500,3,62,1708,1466,,1.0,0.7195550351288056,0.0778688524590164,0.1065573770491803,1.0,0.1041095890410958,0.8958904109589041,1.0,0.4135174418604651,0.3045058139534883,0.0377906976744186,0.0450581395348837,1.0,0.8583138173302107,,274,0.1991279069767441,242,0.1416861826697892,"{""'10455800'""}"
596,1552,14997,14997,Hayes St & Larkin St,37.777709,-122.416852,,,https://www.sfmta.com/14997,,,,0,,POINT (-122.416852 37.777709),2900.503117735349,522.91751544743,1897.0920236092632,166.07467525034326,355.4014148996773,1505.358951477545,88.5800514468414,"['14997', '14848', '15652', '15680']",False,False,False,True,True,False,True,666,526,0,95,531,0,531,598,149,224,0,6,75,12405,3,22,666,582,222.0,1.0,0.7897897897897898,0.0,0.1426426426426426,1.0,0.0,1.0,1.0,0.2491638795986622,0.3745819397993311,0.0,0.0367892976588628,1.0,0.8738738738738738,0.3333333333333333,203,0.3394648829431438,84,0.1261261261261261,"{""'10455800'""}"
597,1554,15001,15001,Hayes St & Masonic Ave,37.773953,-122.446221,,,https://www.sfmta.com/15001,,,,0,,POINT (-122.446221 37.773953),996.9966273651802,240.60935911355244,374.4357268936143,457.0943301402518,337.27671513048193,4590.266885073914,197.64582905664176,"['14986', '15001', '15002', '15706', '15705', '15715', '15714']",False,True,True,False,True,False,True,1262,806,89,114,624,274,350,1210,545,293,6,6,75,16500,2,23,1262,867,511.0,1.0,0.6386687797147385,0.0705229793977813,0.0903328050713153,1.0,0.4391025641025641,0.5608974358974359,1.0,0.4504132231404958,0.2421487603305785,0.0049586776859504,0.0190082644628099,1.0,0.6870047543581617,0.4049128367670364,343,0.2834710743801653,395,0.3129952456418383,"{""'10455800'""}"
598,1556,15003,15003,Hayes St & Pierce St,37.775472,-122.434443,,,https://www.sfmta.com/15003,,,,0,,POINT (-122.434443 37.775472),1182.3854632531843,422.8747945919424,1268.26904037782,366.42953576972496,202.11969561970287,3199.091158954746,826.770146228921,"['15003', '15004', '15011']",False,False,False,True,True,False,False,1390,849,94,120,501,32,469,1086,508,152,42,6,75,16400,3,15,1390,1096,547.0,1.0,0.6107913669064748,0.0676258992805755,0.0863309352517985,1.0,0.0638722554890219,0.936127744510978,1.0,0.4677716390423573,0.1399631675874769,0.0386740331491712,0.0138121546961325,1.0,0.7884892086330936,0.3935251798561151,384,0.3535911602209944,294,0.2115107913669064,"{""'10455800'""}"
599,1558,17561,17561,Hayes St & Shrader St,37.77306,-122.452513,,,https://www.sfmta.com/17561,,,,0,,POINT (-122.452513 37.77306),1129.3673844396512,459.4223328090192,647.0664387415419,428.1988864729457,388.3445529286368,5274.095212598584,735.8715671281685,"['17561', '15007', '15009', '16480']",False,False,False,False,True,False,False,772,507,52,100,290,139,151,624,221,170,19,6,75,16500,4,21,601,579,260.0,1.0,0.6567357512953368,0.0673575129533678,0.1295336787564766,1.0,0.4793103448275862,0.5206896551724138,1.0,0.3541666666666667,0.2724358974358974,0.0304487179487179,0.0336538461538461,1.0,0.9633943427620631,0.3367875647668393,193,0.3092948717948718,22,0.0366056572379367,"{""'10455800'""}"
600,1568,15031,15031,Hoffman Ave & 22nd St,37.75401,-122.44089,,,https://www.sfmta.com/15031,,,,0,,POINT (-122.44089 37.75401),2052.810671690118,881.4710950349502,372.555528678876,923.7004670067016,592.5331856507256,4559.637973857085,1039.4686674061372,"['14924', '15031', '15032']",False,False,True,False,False,False,False,991,743,0,98,457,279,178,856,356,250,29,6,75,21200,3,45,991,946,483.0,1.0,0.7497477295660948,0.0,0.0988900100908173,1.0,0.6105032822757112,0.3894967177242888,1.0,0.4158878504672897,0.2920560747663551,0.0338785046728971,0.0525700934579439,1.0,0.9545913218970736,0.4873864783047427,176,0.205607476635514,45,0.0454086781029263,"{""'10455800'""}"
601,1570,15034,15034,Holloway Ave & Beverly St,37.72161,-122.471797,,,https://www.sfmta.com/15034,,,,0,,POINT (-122.471797 37.72161),4888.147635466112,662.6395626687827,595.2819306506939,658.0397453390459,248.5789132059532,643.616984551314,679.0239315257971,"['15034', '15037', '15036']",False,False,False,False,True,False,False,1485,407,80,643,503,374,129,1081,358,79,40,6,75,31301,1,26,1485,828,781.0,1.0,0.2740740740740741,0.0538720538720538,0.432996632996633,1.0,0.7435387673956262,0.2564612326043737,1.0,0.3311748381128584,0.0730804810360777,0.0370027752081406,0.0240518038852913,1.0,0.5575757575757576,0.5259259259259259,710,0.6567992599444958,657,0.4424242424242424,"{""'10455800'""}"
602,1573,15030,15030,Holyoke St & Wayland St,37.72507,-122.40798,,,https://www.sfmta.com/15030,,,,0,,POINT (-122.40798 37.72507),4843.952236526123,663.8411447921634,569.8470444264044,1732.5407635012211,1012.1426836303556,2028.399760343736,3895.694296792709,"['13020', '13021', '15030', '15029', '16978', '16979']",False,False,False,False,False,False,False,1507,311,1,1011,508,362,146,1164,77,88,42,6,75,25702,3,73,1502,1246,719.0,1.0,0.2063702720637027,0.0006635700066357,0.6708692767086928,1.0,0.7125984251968503,0.2874015748031496,1.0,0.0661512027491409,0.0756013745704467,0.0360824742268041,0.0627147766323024,1.0,0.829560585885486,0.4771068347710683,884,0.7594501718213058,256,0.170439414114514,"{""'10455800'""}"
603,1581,15044,15044,Hudson Ave & Ingalls St,37.732497,-122.37991,,,https://www.sfmta.com/15044,,,,0,,POINT (-122.37991 37.732497),3577.435684070119,1127.4943019176965,314.37611956077933,2659.359712764652,366.248575119123,4779.119874479143,3990.665294220699,"['15044', '15045', '15108', '15107', '18058', '15242', '15500', '15768']",False,False,True,False,True,False,False,1627,0,1163,63,613,0,613,906,32,58,0,6,75,23103,1,0,1627,704,646.0,1.0,0.0,0.7148125384142594,0.0387215734480639,1.0,0.0,1.0,1.0,0.0353200883002207,0.0640176600441501,0.0,0.0,1.0,0.4326982175783651,0.3970497848801475,816,0.9006622516556292,923,0.5673017824216349,"{""'10455800'""}"
604,1583,15047,15047,Hudson Ave & Keith St,37.73759,-122.38416,,,https://www.sfmta.com/15047,,,,0,,POINT (-122.38416 37.73759),3069.2541812355685,572.8508718133929,1188.9051901525131,2114.132563176985,685.461812174142,4858.687257959262,3447.683005797551,"['15043', '15047', '15046']",False,False,False,False,False,False,False,2274,226,1232,269,639,322,317,1516,216,72,20,6,75,23102,1,14,2274,1320,975.0,1.0,0.0993843447669305,0.5417766051011433,0.1182937554969217,1.0,0.5039123630672926,0.4960876369327073,1.0,0.1424802110817942,0.0474934036939313,0.0131926121372031,0.0092348284960422,1.0,0.5804749340369393,0.4287598944591029,1178,0.7770448548812665,954,0.4195250659630606,"{""'10455800'""}"
