,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,geometry,routes
3078,07654,,SUPERIOR AV & E 12TH ST,,41.503294,-81.686357,,,0,,0,POINT (-81.686357 41.503294),
3079,07655,,SUPERIOR AV & E 12TH ST,,41.503732,-81.686086,,,0,,0,POINT (-81.686086 41.503732),
3080,07658,,SUPERIOR AV & E 125TH ST,,41.523117,-81.597883,,,0,,0,POINT (-81.597883 41.523117),
3081,07663,,SUPERIOR AV & E 17TH ST,,41.505661,-81.681724,,,0,,0,POINT (-81.681724 41.505661),
3082,07664,,SUPERIOR AV & E 17TH ST,,41.505874,-81.681625,,,0,,0,POINT (-81.681625 41.505874),
3083,07665,,SUPERIOR AV & E 18TH ST,,41.506121,-81.68084,,,0,,0,POINT (-81.68084 41.506121),
3084,07666,,SUPERIOR AV & E 18TH ST,,41.506398,-81.680598,,,0,,0,POINT (-81.680598 41.506398),
3085,07667,,SUPERIOR AV & E 21ST ST,,41.507167,-81.678722,,,0,,0,POINT (-81.678722 41.507167),
3086,07668,,SUPERIOR AV & E 21ST ST,,41.507418,-81.678578,,,0,,0,POINT (-81.678578 41.507418),
3087,07671,,SUPERIOR AV & E 24TH ST,,41.508687,-81.675084,,,0,,0,POINT (-81.675084 41.508687),
3088,07672,,SUPERIOR AV & E 24TH ST,,41.508919,-81.674934,,,0,,0,POINT (-81.674934 41.508919),
3089,07673,,SUPERIOR AV & E 26TH ST,,41.509419,-81.673135,,,0,,0,POINT (-81.673135 41.509419),
3090,07674,,SUPERIOR AV & E 26TH ST,,41.509766,-81.672803,,,0,,0,POINT (-81.672803 41.509766),
3091,07676,,SUPERIOR AV & E 30TH ST,,41.510328,-81.670826,,,0,,0,POINT (-81.670826 41.510328),
3092,07677,,SUPERIOR AV & E 30TH ST,,41.510669,-81.670515,,,0,,0,POINT (-81.670515 41.510669),
3093,07678,,SUPERIOR AV & E 33RD ST,,41.511468,-81.667947,,,0,,0,POINT (-81.667947 41.511468),
3094,07679,,SUPERIOR AV & E 33RD ST,,41.511798,-81.667668,,,0,,0,POINT (-81.667668 41.511798),
3095,07680,,SUPERIOR AV & E 36TH ST,,41.512313,-81.665799,,,0,,0,POINT (-81.665799 41.512313),
3096,07681,,SUPERIOR AV & E 36TH ST,,41.512632,-81.665556,,,0,,0,POINT (-81.665556 41.512632),
3097,07682,,SUPERIOR AV & E 40TH ST,,41.513652,-81.662427,,,0,,0,POINT (-81.662427 41.513652),
3098,07683,,SUPERIOR AV & E 40TH ST,,41.514051,-81.661971,,,0,,0,POINT (-81.661971 41.514051),
3099,07685,,SUPERIOR AV & E 43RD ST,,41.514611,-81.659997,,,0,,0,POINT (-81.659997 41.514611),
3100,07686,,SUPERIOR AV & E 43RD ST,,41.514954,-81.659692,,,0,,0,POINT (-81.659692 41.514954),
3101,07687,,SUPERIOR AV & E 49TH ST,,41.515922,-81.656591,,,0,,0,POINT (-81.656591 41.515922),
3102,07688,,SUPERIOR AV & E 49TH ST,,41.516418,-81.655993,,,0,,0,POINT (-81.655993 41.516418),
3103,07690,,SUPERIOR AV & E 52ND ST,,41.517317,-81.653723,,,0,,0,POINT (-81.653723 41.517317),
3104,07691,,SUPERIOR AV & E 55TH ST,,41.517593,-81.65251,,,0,,0,POINT (-81.65251 41.517593),
3105,07692,,SUPERIOR AV & E 55TH ST,,41.518034,-81.651384,,,0,,0,POINT (-81.651384 41.518034),
3106,07693,,SUPERIOR AV & E 6TH ST,,41.501256,-81.690363,,,0,,0,POINT (-81.690363 41.501256),
3107,07694,,SUPERIOR AV & W 6TH ST,,41.497863,-81.697049,,,0,,0,POINT (-81.697049 41.497863),
3108,07695,,SUPERIOR AV & E 6TH ST,,41.50169,-81.689919,,,0,,0,POINT (-81.689919 41.50169),
3109,07697,,SUPERIOR AV & E 60TH ST,,41.518144,-81.649031,,,0,,0,POINT (-81.649031 41.518144),
3110,07698,,SUPERIOR AV & E 60TH ST,,41.518319,-81.648583,,,0,,0,POINT (-81.648583 41.518319),
3111,07701,,SUPERIOR AV & E 71ST ST,,41.519314,-81.639253,,,0,,0,POINT (-81.639253 41.519314),
3112,07703,,SUPERIOR AV & E 74TH ST,,41.519561,-81.636945,,,0,,0,POINT (-81.636945 41.519561),
3113,07705,,SUPERIOR AV & E 79TH ST,,41.519802,-81.63331,,,0,,0,POINT (-81.63331 41.519802),
3114,07706,,SUPERIOR AV & E 79TH ST,,41.519976,-81.633066,,,0,,0,POINT (-81.633066 41.519976),
3115,07707,,SUPERIOR AV & E 82ND ST,,41.520081,-81.63088,,,0,,0,POINT (-81.63088 41.520081),
3116,07708,,SUPERIOR AV & E 82ND ST,,41.52025,-81.630446,,,0,,0,POINT (-81.630446 41.52025),
3117,07709,,SUPERIOR AV & E 85TH ST,,41.520283,-81.628818,,,0,,0,POINT (-81.628818 41.520283),
3118,07711,,SUPERIOR AV & E 89TH ST,,41.520583,-81.626045,,,0,,0,POINT (-81.626045 41.520583),
3119,07715,,SUPERIOR AV & E 9TH ST,,41.502487,-81.688504,,,0,,0,POINT (-81.688504 41.502487),
3120,07716,,SUPERIOR AV & ANSEL RD,,41.521023,-81.623082,,,0,,0,POINT (-81.623082 41.521023),
3121,07717,,SUPERIOR AV & E 99TH ST,,41.521155,-81.620188,,,0,,0,POINT (-81.620188 41.521155),
3122,07718,,SUPERIOR AV & E 99TH ST,,41.521327,-81.620419,,,0,,0,POINT (-81.620419 41.521327),
3123,07720,,SUPERIOR RD & EDDINGTON RD,,41.517472,-81.576398,,,0,,0,POINT (-81.576398 41.517472),
3124,07721,,SUPERIOR RD & EDDINGTON RD,,41.517624,-81.576261,,,0,,0,POINT (-81.576261 41.517624),
3125,07722,,SUPERIOR STATION,,41.523136,-81.591769,,,0,,0,POINT (-81.591769 41.523136),
3126,07723,,SUPERIOR STATION,,41.523016,-81.591923,,,0,,0,POINT (-81.591923 41.523016),
3127,07725,,SUPERIOR RD & EUCLID AV,,41.523105,-81.588781,,,0,,0,POINT (-81.588781 41.523105),
3128,07727,,SUPERIOR RD & EUCLID AV,,41.523002,-81.590524,,,0,,0,POINT (-81.590524 41.523002),
3129,07729,,SUPERIOR RD & FOREST HILLS BLVD,,41.52181,-81.586496,,,0,,0,POINT (-81.586496 41.52181),
3130,07730,,SUPERIOR RD & GLENMONT RD,,41.518448,-81.578632,,,0,,0,POINT (-81.578632 41.518448),
3131,07731,,SUPERIOR RD & GLENMONT RD,,41.518434,-81.57931,,,0,,0,POINT (-81.57931 41.518434),
3132,07735,,SUPERIOR AV & E 123RD ST,,41.523104,-81.600319,,,0,,0,POINT (-81.600319 41.523104),
3133,07741,,SUPERIOR RD & MAYFIELD RD,,41.514623,-81.572981,,,0,,0,POINT (-81.572981 41.514623),
3134,07744,,SUPERIOR AV & E 65TH ST,,41.51846,-81.646129,,,0,,0,POINT (-81.646129 41.51846),
3135,07745,,SUPERIOR AV & NORWOOD RD,,41.518561,-81.64629,,,0,,0,POINT (-81.64629 41.518561),
3136,07746,,PUBLIC SQUARE & WEST ROADWAY,,41.499309,-81.693918,,,0,place_pusq,0,POINT (-81.693918 41.499309),
3137,07747,,SUPERIOR AV & PARKWOOD DR,,41.522435,-81.60912,,,0,,0,POINT (-81.60912 41.522435),
3138,07749,,SUPERIOR AV & WEST ROADWAY,,41.499118,-81.694547,,,0,place_pusq,0,POINT (-81.694547 41.499118),
3139,07750,,SUPERIOR AV & EAST ROADWAY,,41.500258,-81.692693,,,0,,0,POINT (-81.692693 41.500258),
3140,07751,,PUBLIC SQUARE & WEST ROADWAY,,41.499432,-81.694386,,,0,place_pusq,0,POINT (-81.694386 41.499432),
3141,07752,,14183 SUPERIOR RD,,41.515444,-81.573398,,,0,,0,POINT (-81.573398 41.515444),
3142,07753,,SUPERIOR RD & RIDGEFIELD RD,,41.516563,-81.57444,,,0,,0,POINT (-81.57444 41.516563),
3143,07754,,SUPERIOR AV & RUSSELL RD,,41.518854,-81.642388,,,0,,0,POINT (-81.642388 41.518854),
3144,07755,,SUPERIOR AV & RUSSELL RD,,41.518957,-81.642607,,,0,,0,POINT (-81.642607 41.518957),
3145,07757,,SUPERIOR RD & TERRACE RD,,41.521911,-81.586211,,,0,,0,POINT (-81.586211 41.521911),
3146,07758,,SUPERIOR AV & W 3RD ST,,41.498597,-81.695403,,,0,,0,POINT (-81.695403 41.498597),
3147,07759,,SUPERIOR AV & W 3RD ST,,41.49898,-81.695319,,,0,,0,POINT (-81.695319 41.49898),
3148,07760,,SUPERIOR AV & W 6TH ST,,41.498157,-81.696884,,,0,,0,POINT (-81.696884 41.498157),
3149,07761,,W 9TH ST & SUPERIOR AV,,41.497377,-81.699021,,,0,,0,POINT (-81.699021 41.497377),
3150,07769,,TARKINGTON AV & E 173RD ST,,41.431362,-81.558535,,,0,,0,POINT (-81.558535 41.431362),
3151,07770,,TARKINGTON AV & E 173RD ST,,41.431299,-81.559071,,,0,,0,POINT (-81.559071 41.431299),
3152,07771,,TARKINGTON AV & E 175TH ST,,41.431312,-81.55687,,,0,,0,POINT (-81.55687 41.431312),
3153,07773,,TARKINGTON AV & LEE RD,,41.431519,-81.564436,,,0,,0,POINT (-81.564436 41.431519),
3154,07774,,TARKINGTON AV & LEE RD,,41.431454,-81.564281,,,0,,0,POINT (-81.564281 41.431454),
3155,07784,,N TAYLOR RD & CALEDONIA AV,,41.532194,-81.563929,,,0,,0,POINT (-81.563929 41.532194),
3156,07785,,N TAYLOR RD & CALEDONIA AV,,41.532274,-81.564192,,,0,,0,POINT (-81.564192 41.532274),
3157,07796,,N TAYLOR RD & EUCLID AV,,41.538738,-81.572341,,,0,,0,POINT (-81.572341 41.538738),
3158,07807,,S TAYLOR RD & MAYFIELD RD,,41.519962,-81.55594,,,0,,0,POINT (-81.55594 41.519962),
3159,07809,,N TAYLOR RD & MONTICELLO BLVD,,41.526294,-81.558011,,,0,,0,POINT (-81.558011 41.526294),
3160,07811,,N TAYLOR RD & NELA VIEW RD,,41.530279,-81.561745,,,0,,0,POINT (-81.561745 41.530279),
3161,07812,,N TAYLOR RD & NORTHVALE BLVD,,41.53011,-81.561724,,,0,,0,POINT (-81.561724 41.53011),
3162,07813,,N TAYLOR RD & ROSEDALE RD,,41.52831,-81.559568,,,0,,0,POINT (-81.559568 41.52831),
3163,07818,,N TAYLOR RD & STUART RD,,41.528491,-81.559899,,,0,,0,POINT (-81.559899 41.528491),
3164,07819,,N TAYLOR RD & TERRACE RD,,41.536965,-81.569668,,,0,,0,POINT (-81.569668 41.536965),
3165,07820,,N TAYLOR RD & TERRACE RD,,41.537214,-81.57025,,,0,,0,POINT (-81.57025 41.537214),
3166,07831,,5170 TIEDEMAN RD (ALDI),,41.420745,-81.75896,,,0,,0,POINT (-81.75896 41.420745),
3167,07833,,5171 TIEDEMAN RD (SAM'S CLUB),,41.420537,-81.758623,,,0,,0,POINT (-81.758623 41.420537),
3168,07852,,TROWBRIDGE AV & FULTON RD,,41.461772,-81.710447,,,0,,0,POINT (-81.710447 41.461772),
3169,07853,,TROWBRIDGE AV & W 25TH ST,,41.461773,-81.700795,,,0,,0,POINT (-81.700795 41.461773),
3170,07854,,TROWBRIDGE AV & W 25TH ST,,41.461838,-81.700818,,,0,,0,POINT (-81.700818 41.461838),
3171,07855,,TROWBRIDGE AV & W 32ND ST,,41.461738,-81.704215,,,0,,0,POINT (-81.704215 41.461738),
3172,07856,,TROWBRIDGE AV & W 32ND ST,,41.461813,-81.704028,,,0,,0,POINT (-81.704028 41.461813),
3173,07857,,TROWBRIDGE AV & W 34TH ST,,41.461792,-81.706547,,,0,,0,POINT (-81.706547 41.461792),
3174,07858,,TROWBRIDGE AV & W 35TH ST,,41.461693,-81.707551,,,0,,0,POINT (-81.707551 41.461693),
3175,07863,,TURNEY RD & OAK PARK BLVD,,41.411383,-81.602044,,,0,,0,POINT (-81.602044 41.411383),
3176,07864,,TURNEY RD & BROOKHILL DR,,41.39614,-81.58777,,,0,,0,POINT (-81.58777 41.39614),
3177,07865,,TURNEY RD & RYBAK AV,,41.396106,-81.587458,,,0,,0,POINT (-81.587458 41.396106),
3178,07866,,TURNEY RD & CARPENTER AV,,41.399858,-81.593926,,,0,,0,POINT (-81.593926 41.399858),
3179,07867,,TURNEY RD & CARPENTER AV,,41.399792,-81.593697,,,0,,0,POINT (-81.593697 41.399792),
3180,07870,,TURNEY RD & DARLINGTON AV,,41.412635,-81.602965,,,0,,0,POINT (-81.602965 41.412635),
3181,07871,,TURNEY RD & DOROTHY AV,,41.43154,-81.61668,,,0,,0,POINT (-81.61668 41.43154),
3182,07872,,TURNEY RD & DOROTHY AV,,41.431465,-81.616796,,,0,,0,POINT (-81.616796 41.431465),
3183,07873,,TURNEY RD & DUNHAM RD,,41.393135,-81.57592,,,0,,0,POINT (-81.57592 41.393135),
3184,07874,,TURNEY RD & DUNHAM RD,,41.39306,-81.576066,,,0,,0,POINT (-81.576066 41.39306),
3185,07875,,TURNEY RD & EDGEPARK DR,,41.429923,-81.6154,,,0,,0,POINT (-81.6154 41.429923),
3186,07876,,TURNEY RD & ELMWOOD AV,,41.418463,-81.606944,,,0,,0,POINT (-81.606944 41.418463),
3187,07877,,TURNEY RD & ELMWOOD AV,,41.418937,-81.607549,,,0,,0,POINT (-81.607549 41.418937),
3188,07878,,TURNEY & ELLA LOOP STOP #1,,41.442154,-81.623666,,,0,,0,POINT (-81.623666 41.442154),
3189,07880,,TURNEY RD & GARFIELD BLVD,,41.429836,-81.615587,,,0,,0,POINT (-81.615587 41.429836),
3190,07881,,TURNEY RD & GLENWOOD AV,,41.392631,-81.570493,,,0,,0,POINT (-81.570493 41.392631),
3191,07882,,TURNEY RD & GRANGER RD,,41.417008,-81.605938,,,0,,0,POINT (-81.605938 41.417008),
3192,07883,,TURNEY RD & GRANGER RD,,41.417353,-81.606382,,,0,,0,POINT (-81.606382 41.417353),
3193,07884,,TURNEY RD & GRANNIS RD,,41.403864,-81.596498,,,0,,0,POINT (-81.596498 41.403864),
3194,07887,,TURNEY RD & HATHAWAY RD,,41.398975,-81.593075,,,0,,0,POINT (-81.593075 41.398975),
3195,07888,,TURNEY RD & HATHAWAY RD,,41.398898,-81.593162,,,0,,0,POINT (-81.593162 41.398898),
3196,07891,,TURNEY RD & LANGTON AV,,41.425641,-81.612153,,,0,,0,POINT (-81.612153 41.425641),
3197,07892,,TURNEY RD & LANGTON AV,,41.425427,-81.612259,,,0,,0,POINT (-81.612259 41.425427),
3198,07894,,TURNEY RD & LEE RD,,41.392591,-81.565859,,,0,,0,POINT (-81.565859 41.392591),
3199,07895,,TURNEY RD & MACOMB AV,,41.438737,-81.621629,,,0,,0,POINT (-81.621629 41.438737),
3200,07896,,TURNEY RD & MACOMB AV,,41.438937,-81.621859,,,0,,0,POINT (-81.621859 41.438937),
3201,07897,,TURNEY RD & MAPLE LEAF DR,,41.406964,-81.598819,,,0,,0,POINT (-81.598819 41.406964),
3202,07898,,TURNEY RD & MARTIN DR,,41.395366,-81.58582,,,0,,0,POINT (-81.58582 41.395366),
3203,07899,,TURNEY RD & MARTIN DR,,41.395377,-81.586024,,,0,,0,POINT (-81.586024 41.395377),
3204,07900,,TURNEY RD & MC CRACKEN RD,,41.42165,-81.609333,,,0,,0,POINT (-81.609333 41.42165),
3205,07901,,TURNEY RD & MC CRACKEN BLVD,,41.422484,-81.610128,,,0,,0,POINT (-81.610128 41.422484),
3206,07902,,TURNEY RD & MEADOWBROOK RD,,41.397327,-81.590163,,,0,,0,POINT (-81.590163 41.397327),
3207,07903,,TURNEY RD & MEADOWBROOK RD,,41.397485,-81.590684,,,0,,0,POINT (-81.590684 41.397485),
3208,07906,,TURNEY RD & ROCKSIDE RD,,41.401257,-81.594671,,,0,,0,POINT (-81.594671 41.401257),
3209,07907,,TURNEY RD & ROCKSIDE RD,,41.401416,-81.594997,,,0,,0,POINT (-81.594997 41.401416),
3210,07908,,TURNEY RD & ROSEWOOD AV,,41.435866,-81.619855,,,0,,0,POINT (-81.619855 41.435866),
3211,07909,,TURNEY RD & ROSEWOOD AV,,41.435921,-81.620017,,,0,,0,POINT (-81.620017 41.435921),
3212,07910,,TURNEY RD & HOMEWORTH AV,,41.427386,-81.613501,,,0,,0,POINT (-81.613501 41.427386),
3213,07911,,TURNEY RD & HOMEWORTH AV,,41.427328,-81.613626,,,0,,0,POINT (-81.613626 41.427328),
3214,07914,,TURNEY RD & SLADDEN AV,,41.434033,-81.618599,,,0,,0,POINT (-81.618599 41.434033),
3215,07915,,TURNEY RD & SLADDEN AV,,41.433996,-81.618744,,,0,,0,POINT (-81.618744 41.433996),
3216,07916,,TURNEY RD & THRAVES RD,,41.404985,-81.597271,,,0,,0,POINT (-81.597271 41.404985),
3217,07917,,TURNEY RD & THRAVES RD,,41.405118,-81.597536,,,0,,0,POINT (-81.597536 41.405118),
3218,07918,,TURNEY RD & THUNDERBIRD DR,,41.394467,-81.58325,,,0,,0,POINT (-81.58325 41.394467),
3219,07920,,TURNEY RD & VERNON AV,,41.424321,-81.611179,,,0,,0,POINT (-81.611179 41.424321),
3220,07921,,TURNEY RD & VERNON AV,,41.424316,-81.611356,,,0,,0,POINT (-81.611356 41.424316),
3221,07923,,TURNEY RD & VINEYARD AV,,41.437539,-81.621014,,,0,,0,POINT (-81.621014 41.437539),
3222,07928,,TURNEY RD & WALLINGFORD AV,,41.420083,-81.608224,,,0,,0,POINT (-81.608224 41.420083),
3223,07929,,TURNEY RD & WARNER RD,,41.443496,-81.624737,,,0,,0,POINT (-81.624737 41.443496),
3224,07930,,386 UNION ST,,41.37919,-81.522971,,,0,,0,POINT (-81.522971 41.37919),
3225,07931,,UNION AV & BROADWAY,,41.463284,-81.64588,,,0,,0,POINT (-81.64588 41.463284),
3226,07932,,UNION AV & E 103RD ST,,41.463539,-81.613496,,,0,,0,POINT (-81.613496 41.463539),
3227,07933,,UNION AV & E 103RD ST,,41.463635,-81.613543,,,0,,0,POINT (-81.613543 41.463635),
3228,07934,,UNION AV & E 105TH ST,,41.463546,-81.611687,,,0,,0,POINT (-81.611687 41.463546),
3229,07935,,UNION AV & E 105TH ST,,41.463653,-81.611411,,,0,,0,POINT (-81.611411 41.463653),
3230,07936,,UNION AV & E 108TH ST,,41.463571,-81.609089,,,0,,0,POINT (-81.609089 41.463571),
3231,07937,,UNION AV & E 110TH ST,,41.463662,-81.608015,,,0,,0,POINT (-81.608015 41.463662),
3232,07938,,UNION AV & E 113TH ST,,41.463599,-81.605187,,,0,,0,POINT (-81.605187 41.463599),
3233,07939,,UNION AV & E 116TH ST,,41.463719,-81.603698,,,0,,0,POINT (-81.603698 41.463719),
3234,07940,,UNION AV & E 116TH ST,,41.463614,-81.603324,,,0,,0,POINT (-81.603324 41.463614),
3235,07951,,UNION AV & E 66TH ST,,41.463309,-81.644154,,,0,,0,POINT (-81.644154 41.463309),
3236,07952,,UNION AV & E 69TH ST,,41.463379,-81.641111,,,0,,0,POINT (-81.641111 41.463379),
3237,07953,,UNION AV & E 70TH ST,,41.463365,-81.639265,,,0,,0,POINT (-81.639265 41.463365),
3238,07954,,UNION AV & E 75TH ST,,41.463328,-81.63588,,,0,,0,POINT (-81.63588 41.463328),
3239,07955,,UNION AV & E 78TH ST,,41.463358,-81.633485,,,0,,0,POINT (-81.633485 41.463358),
3240,07956,,UNION AV & E 78TH ST,,41.46348,-81.633004,,,0,,0,POINT (-81.633004 41.46348),
3241,07959,,UNION AV & E 93RD ST,,41.463447,-81.621717,,,0,,0,POINT (-81.621717 41.463447),
3242,07960,,UNION AV & E 93RD ST,,41.463591,-81.621218,,,0,,0,POINT (-81.621218 41.463591),
3243,07963,,UNION AV & E 99TH ST,,41.463523,-81.615285,,,0,,0,POINT (-81.615285 41.463523),
3244,07964,,UNION AV & MARTIN LUTHER KING DR,,41.463688,-81.606706,,,0,,0,POINT (-81.606706 41.463688),
3245,07966,,UNION ST & NORTHFIELD RD,,41.381728,-81.526528,,,0,,0,POINT (-81.526528 41.381728),
3246,07967,,326 UNION ST (ST. MARY CHURCH),,41.380666,-81.524924,,,0,,0,POINT (-81.524924 41.380666),
3247,07970,,UNION ST & BROADWAY,,41.376936,-81.519973,,,0,,0,POINT (-81.519973 41.376936),
3248,07978,,VILLAVIEW RD & NOTTINGHAM RD,,41.577727,-81.552155,,,0,,0,POINT (-81.552155 41.577727),
3249,07979,,VILLAVIEW RD & NOTTINGHAM RD,,41.57786,-81.552093,,,0,,0,POINT (-81.552093 41.57786),
3250,08011,,W 117TH ST & WORTHINGTON AV,,41.448632,-81.769092,,,0,,0,POINT (-81.769092 41.448632),
3251,08013,,W 117TH ST & BEREA RD,,41.474453,-81.768698,,,0,,0,POINT (-81.768698 41.474453),
3252,08014,,W 117TH ST & BEREA RD,,41.474498,-81.768889,,,0,,0,POINT (-81.768889 41.474498),
3253,08016,,W 117TH ST & BRIGHTON AV,,41.451787,-81.76892,,,0,,0,POINT (-81.76892 41.451787),
3254,08017,,W 117TH ST & BRIGHTON AV,,41.451756,-81.769111,,,0,,0,POINT (-81.769111 41.451756),
3255,08019,,W 117TH ST & CARBON RD,,41.471973,-81.768711,,,0,,0,POINT (-81.768711 41.471973),
3256,08020,,W 117TH ST & CARBON RD,,41.472002,-81.76889,,,0,,0,POINT (-81.76889 41.472002),
3257,08023,,W 117TH ST & CLIFTON BLVD,,41.4873,-81.768812,,,0,,0,POINT (-81.768812 41.4873),
3258,08025,,W 117TH ST & LINNET AV,,41.45629,-81.7689,,,0,,0,POINT (-81.7689 41.45629),
3259,08027,,W 117TH ST & DETROIT AV,,41.483274,-81.768654,,,0,,0,POINT (-81.768654 41.483274),
3260,08028,,W 117TH ST & DETROIT AV,,41.483435,-81.768843,,,0,,0,POINT (-81.768843 41.483435),
3261,08029,,W 117TH ST & HEADLEY AV,,41.460498,-81.768867,,,0,,0,POINT (-81.768867 41.460498),
3262,08032,,W 117TH ST & FRANKLIN AV,,41.47934,-81.76868,,,0,,0,POINT (-81.76868 41.47934),
3263,08033,,W 117TH ST & FRANKLIN AV,,41.479821,-81.768867,,,0,,0,POINT (-81.768867 41.479821),
3264,08034,,W 117TH ST & GOVERNOR AV,,41.459102,-81.76904,,,0,,0,POINT (-81.76904 41.459102),
3265,08036,,W 117TH ST & KENSINGTON AV,,41.450036,-81.768972,,,0,,0,POINT (-81.768972 41.450036),
3266,08037,,W 117TH ST & LAKE AV,,41.488511,-81.768613,,,0,,0,POINT (-81.768613 41.488511),
3267,08039,,W 117TH ST & LORAIN AV,,41.462177,-81.768819,,,0,,0,POINT (-81.768819 41.462177),
3268,08040,,W 117TH ST & LORAIN AV,,41.461956,-81.768977,,,0,,0,POINT (-81.768977 41.461956),
3269,08042,,W 117TH ST & MADISON AV,,41.476735,-81.768859,,,0,,0,POINT (-81.768859 41.476735),
3270,08045,,3085 W 117TH ST (GIANT EAGLE-TARGET),,41.468637,-81.768685,,,0,,0,POINT (-81.768685 41.468637),
3271,08046,,3038 W 117TH ST (GIANT EAGLE-TARGET),,41.469177,-81.768937,,,0,,0,POINT (-81.768937 41.469177),
3272,08047,,W 117TH ST & TRISKETT RD,,41.463805,-81.768818,,,0,,0,POINT (-81.768818 41.463805),
3273,08048,,W 117TH ST & TRISKETT RD,,41.463677,-81.768962,,,0,,0,POINT (-81.768962 41.463677),
3274,08049,,W 117TH ST & WAYLAND AV,,41.450346,-81.769128,,,0,,0,POINT (-81.769128 41.450346),
3275,08050,,W 117TH ST & WESTERN AV,,41.470024,-81.768725,,,0,,0,POINT (-81.768725 41.470024),
3276,08051,,W 117TH ST & WESTERN AV,,41.470447,-81.7689,,,0,,0,POINT (-81.7689 41.470447),
3277,08052,,W 130TH ST & ASTOR AV,,41.426168,-81.780099,,,0,,0,POINT (-81.780099 41.426168),
3278,08053,,W 130TH ST & ASTOR AV,,41.426289,-81.780234,,,0,,0,POINT (-81.780234 41.426289),
3279,08058,,W 130TH ST & BIG CREEK PKWY,,41.383359,-81.784566,,,0,,0,POINT (-81.784566 41.383359),
3280,08059,,W 130TH ST & BIG CREEK PKWY,,41.383956,-81.784732,,,0,,0,POINT (-81.784732 41.383956),
3281,08066,,W 130TH ST & DONALD DR,,41.396748,-81.784286,,,0,,0,POINT (-81.784286 41.396748),
3282,08067,,W 130TH ST & DONALD DR,,41.396872,-81.78446,,,0,,0,POINT (-81.78446 41.396872),
3283,08068,,W 130TH ST & ELDRIDGE RD,,41.386996,-81.784489,,,0,,0,POINT (-81.784489 41.386996),
3284,08069,,W 130TH ST & ENTERPRISE AV,,41.423199,-81.780194,,,0,,0,POINT (-81.780194 41.423199),
3285,08070,,W 130TH ST & ENTERPRISE AV,,41.423091,-81.780363,,,0,,0,POINT (-81.780363 41.423091),
3286,08071,,W 130TH ST & ERWIN AV,,41.430408,-81.779977,,,0,,0,POINT (-81.779977 41.430408),
3287,08074,,W 130TH ST & HEATHERWOOD DR,,41.398707,-81.784246,,,0,,0,POINT (-81.784246 41.398707),
3288,08075,,W 130TH ST & HOLLAND RD,,41.395335,-81.784492,,,0,,0,POINT (-81.784492 41.395335),
3289,08076,,W 130TH ST & HUFFMAN RD,,41.394553,-81.784333,,,0,,0,POINT (-81.784333 41.394553),
3290,08077,,W 130TH ST & KATHLEEN DR,,41.388792,-81.784454,,,0,,0,POINT (-81.784454 41.388792),
3291,08078,,W 130TH ST & KATHLEEN DR,,41.388844,-81.784629,,,0,,0,POINT (-81.784629 41.388844),
3292,08080,,W 130TH ST & KIRTON AV,,41.42867,-81.780036,,,0,,0,POINT (-81.780036 41.42867),
3293,08081,,W 130TH ST & KIRTON AV,,41.428432,-81.780168,,,0,,0,POINT (-81.780168 41.428432),
3294,08082,,6281 W 130TH ST,,41.392586,-81.784375,,,0,,0,POINT (-81.784375 41.392586),
3295,08086,,W 130TH ST & LONGMEAD AV,,41.431517,-81.77994,,,0,,0,POINT (-81.77994 41.431517),
3296,08087,,W 130TH ST & LONGMEAD AV,,41.431965,-81.780079,,,0,,0,POINT (-81.780079 41.431965),
3297,08091,,W 130TH ST & MC GOWAN AV,,41.429588,-81.780141,,,0,,0,POINT (-81.780141 41.429588),
3298,08092,,W 130TH ST & MIDDLEBROOK BLVD,,41.404517,-81.784318,,,0,,0,POINT (-81.784318 41.404517),
3299,08094,,W 130TH ST & PEARL RD,,41.380113,-81.784607,,,0,,0,POINT (-81.784607 41.380113),
3300,08097,,W 130TH ST & PEARL RD,,41.379798,-81.784808,,,0,,0,POINT (-81.784808 41.379798),
3301,08098,,W 130TH ST & PLAZA DR,,41.400382,-81.784209,,,0,,0,POINT (-81.784209 41.400382),
3302,08099,,W 130TH ST & ROSSLYN RD,,41.389867,-81.78443,,,0,,0,POINT (-81.78443 41.389867),
3303,08100,,W 130TH ST & SNOW RD,,41.404399,-81.784116,,,0,,0,POINT (-81.784116 41.404399),
3304,08103,,W 130TH ST & SPRECHER AV,,41.423842,-81.780182,,,0,,0,POINT (-81.780182 41.423842),
3305,08104,,W 130TH ST & SPRECHER AV,,41.424316,-81.780299,,,0,,0,POINT (-81.780299 41.424316),
3306,08113,,W 130TH ST & ZAREMBA DR,,41.390589,-81.784594,,,0,,0,POINT (-81.784594 41.390589),
3307,08135,,W 140TH ST & BELLESHIRE AV,,41.435918,-81.790597,,,0,,0,POINT (-81.790597 41.435918),
3308,08137,,W 140TH ST & EMERY AV,,41.443974,-81.790436,,,0,,0,POINT (-81.790436 41.443974),
3309,08138,,W 140TH ST & CLIFFORD AV,,41.444658,-81.790521,,,0,,0,POINT (-81.790521 41.444658),
3310,08139,,W 140TH ST & ELSETTA AV,,41.442281,-81.790472,,,0,,0,POINT (-81.790472 41.442281),
