,,update_count,driving_time,routes,source_stop_id,destination_stop_id,avg_delay
20085,6126,1,2.0,"('234-13172',)",20085,6126,1.4096153846153845
6126,2056,1,2.0,"('234-13172',)",6126,2056,4.6761904761904765
2056,10555,2,1.0,"('234-13172', '690-13172')",2056,10555,3.1552631578947365
10555,12855,1,1.0,"('234-13172',)",10555,12855,1.0450980392156861
12855,20088,1,1.0,"('234-13172',)",12855,20088,1.088235294117647
20088,20089,1,1.0,"('234-13172',)",20088,20089,10.314285714285713
20089,20099,1,1.0,"('234-13172',)",20089,20099,1.04
20099,9037,1,2.0,"('234-13172',)",20099,9037,0.9179999999999999
9037,9035,1,1.0,"('234-13172',)",9037,9035,0.8759999999999999
9035,20103,1,1.0,"('234-13172',)",9035,20103,1.0939999999999999
20103,20104,1,1.0,"('234-13172',)",20103,20104,1.1540000000000001
20104,8645,1,2.0,"('234-13172',)",20104,8645,1.01
8645,12264,1,1.0,"('234-13172',)",8645,12264,0.93
12264,12263,1,1.0,"('234-13172',)",12264,12263,1.056
12263,12262,1,1.0,"('234-13172',)",12263,12262,1.1159999999999999
12262,14981,1,2.0,"('234-13172',)",12262,14981,4.995081967213115
14981,20108,1,1.0,"('234-13172',)",14981,20108,2.0980000000000003
20108,20110,1,0.0,"('234-13172',)",20108,20110,2.1719999999999997
20110,20109,1,1.0,"('234-13172',)",20110,20109,2.184
20109,9045,1,1.0,"('234-13172',)",20109,9045,2.106
9045,4739,1,2.0,"('234-13172',)",9045,4739,1.976
4739,4742,1,1.0,"('234-13172',)",4739,4742,5.394915254237288
4742,20113,1,1.0,"('234-13172',)",4742,20113,1.47
20113,20115,1,1.0,"('234-13172',)",20113,20115,1.588
20115,20116,1,1.0,"('234-13172',)",20115,20116,1.7619999999999998
20116,20117,1,1.0,"('234-13172',)",20116,20117,1.794
20117,14524,1,1.0,"('234-13172',)",20117,14524,1.5859999999999999
14524,20118,1,1.0,"('234-13172',)",14524,20118,2.01
20118,20120,1,1.0,"('234-13172',)",20118,20120,1.766
20120,20121,1,1.0,"('234-13172',)",20120,20121,1.744
20121,14535,1,2.0,"('234-13172',)",20121,14535,1.612
14535,14545,1,1.0,"('234-13172',)",14535,14545,1.5659999999999998
14545,14532,1,1.0,"('234-13172',)",14545,14532,10.056470588235294
14532,20213,1,1.0,"('234-13172',)",14532,20213,2.02
20213,14534,1,2.0,"('234-13172',)",20213,14534,2.008
14534,20114,1,1.0,"('234-13172',)",14534,20114,2.174
20114,23408,1,2.0,"('234-13172',)",20114,23408,2.648
23408,20215,1,1.0,"('234-13172',)",23408,20215,3.022
20215,20122,1,2.0,"('234-13172',)",20215,20122,2.7
20122,20123,1,1.0,"('234-13172',)",20122,20123,2.412
20123,14541,1,1.0,"('234-13172',)",20123,14541,2.2840000000000003
14541,20124,1,1.0,"('234-13172',)",14541,20124,2.166
20124,23406,1,2.0,"('234-13172',)",20124,23406,6.4328125
23406,20125,1,1.0,"('234-13172',)",23406,20125,2.096
20125,14547,1,1.0,"('234-13172',)",20125,14547,2.106
14547,14516,1,2.0,"('234-13172',)",14547,14516,2.108
14516,23404,1,1.0,"('234-13172',)",14516,23404,2.1439999999999997
23404,14525,1,1.0,"('234-13172',)",23404,14525,2.134
14525,23402,1,1.0,"('234-13172',)",14525,23402,7.761643835616439
23402,20126,1,0.0,"('234-13172',)",23402,20126,2.65
20126,14527,1,2.0,"('234-13172',)",20126,14527,2.344
14527,14517,1,1.0,"('234-13172',)",14527,14517,3.002
14517,20127,1,1.0,"('234-13172',)",14517,20127,2.544
20127,20128,1,1.0,"('234-13172',)",20127,20128,5.173333333333333
20128,5584,2,1.0,"('234-13172', '155-13172')",20128,5584,6.540000000000001
5584,2726,1,1.0,"('234-13172',)",5584,2726,2.928
2726,20130,1,1.0,"('234-13172',)",2726,20130,2.7755102040816326
20130,15373,1,1.0,"('234-13172',)",20130,15373,3.0816326530612246
15373,15383,2,1.0,"('234-13172', '155-13172')",15373,15383,5.744999999999999
15383,15391,1,1.0,"('234-13172',)",15383,15391,4.773469387755102
15391,6168,1,0.0,"('234-13172',)",15391,6168,5.6020408163265305
974,3605,1,1.0,"('601-13172',)",974,3605,2.3722222222222222
3605,12653,1,2.0,"('601-13172',)",3605,12653,2.4185185185185185
12653,4185,1,1.0,"('601-13172',)",12653,4185,2.3722222222222222
4185,15701,1,0.0,"('601-13172',)",4185,15701,6.431168831168831
15701,3614,1,2.0,"('601-13172',)",15701,3614,2.5339622641509436
3614,3603,1,1.0,"('601-13172',)",3614,3603,2.260377358490566
3603,3615,1,3.0,"('601-13172',)",3603,3615,3.005660377358491
3615,15457,1,1.0,"('601-13172',)",3615,15457,2.964150943396226
8808,8818,1,6.0,"('51-13172',)",8808,8818,1.492
8818,283,1,1.0,"('51-13172',)",8818,283,4.739726027397261
283,8824,1,2.0,"('51-13172',)",283,8824,2.6301369863013697
8824,8823,1,1.0,"('51-13172',)",8824,8823,2.331506849315068
8823,8822,1,1.0,"('51-13172',)",8823,8822,2.050684931506849
8822,8820,1,1.0,"('51-13172',)",8822,8820,1.3684931506849316
8820,9832,1,1.0,"('51-13172',)",8820,9832,1.419178082191781
9832,8863,1,1.0,"('51-13172',)",9832,8863,6.127083333333334
8863,8864,1,1.0,"('51-13172',)",8863,8864,1.8808219178082193
8864,8856,1,1.0,"('51-13172',)",8864,8856,1.5082191780821916
8856,8855,1,0.0,"('51-13172',)",8856,8855,1.8369863013698629
8855,8853,1,2.0,"('51-13172',)",8855,8853,1.0178082191780822
8853,8852,1,0.0,"('51-13172',)",8853,8852,1.3794520547945206
8852,8873,1,1.0,"('51-13172',)",8852,8873,1.4438356164383563
8873,8851,1,1.0,"('51-13172',)",8873,8851,1.6123287671232878
8851,8850,1,1.0,"('51-13172',)",8851,8850,1.6095890410958904
8850,8849,1,2.0,"('51-13172',)",8850,8849,1.0794520547945206
8849,8868,1,1.0,"('51-13172',)",8849,8868,8.877477477477477
8868,8847,1,2.0,"('51-13172',)",8868,8847,1.1109589041095889
8847,8869,1,1.0,"('51-13172',)",8847,8869,1.0222222222222221
8869,8846,1,1.0,"('51-13172',)",8869,8846,1.25
8846,8845,1,1.0,"('51-13172',)",8846,8845,1.0388888888888888
8845,8877,1,1.0,"('51-13172',)",8845,8877,1.5112676056338028
8877,8844,1,1.0,"('51-13172',)",8877,8844,1.3718309859154931
8844,8843,1,1.0,"('51-13172',)",8844,8843,1.2070422535211267
8843,8842,1,1.0,"('51-13172',)",8843,8842,1.472463768115942
8842,8841,1,1.0,"('51-13172',)",8842,8841,1.510144927536232
8841,13173,1,1.0,"('51-13172',)",8841,13173,1.5478260869565217
13173,13174,1,1.0,"('51-13172',)",13173,13174,10.158974358974358
13174,8840,1,1.0,"('51-13172',)",13174,8840,1.7000000000000002
8840,8839,1,2.0,"('51-13172',)",8840,8839,1.4179104477611941
8839,8804,1,1.0,"('51-13172',)",8839,8804,1.5985074626865672
8804,8803,1,1.0,"('51-13172',)",8804,8803,1.4865671641791043
8803,13875,1,2.0,"('51-13172',)",8803,13875,1.3865671641791046
13875,13888,1,2.0,"('51-13172',)",13875,13888,1.2850746268656716
13888,13874,1,1.0,"('51-13172',)",13888,13874,1.3029850746268656
13874,13873,1,1.0,"('51-13172',)",13874,13873,1.428358208955224
13873,13896,1,1.0,"('51-13172',)",13873,13896,2.382089552238806
13896,14257,1,1.0,"('51-13172',)",13896,14257,3.191044776119403
14257,13872,1,1.0,"('51-13172',)",14257,13872,8.677083333333334
13872,13893,1,1.0,"('51-13172',)",13872,13893,3.9149253731343285
13893,8604,1,1.0,"('51-13172',)",13893,8604,3.807462686567164
8604,13868,1,1.0,"('51-13172',)",8604,13868,3.680597014925373
13868,9780,1,1.0,"('51-13172',)",13868,9780,3.5462686567164177
9780,13885,1,1.0,"('51-13172',)",9780,13885,3.683582089552239
13885,1231,1,2.0,"('51-13172',)",13885,1231,20.507246376811594
1231,1220,2,1.0,"('51-13172', '60-13172')",1231,1220,3.9753424657534246
1220,1229,1,1.0,"('51-13172',)",1220,1229,20.420289855072465
1229,7380,1,1.0,"('51-13172',)",1229,7380,20.391304347826086
7380,7398,1,2.0,"('51-13172',)",7380,7398,20.042857142857144
7398,15750,1,1.0,"('51-13172',)",7398,15750,9.976521739130435
15750,15746,1,1.0,"('51-13172',)",15750,15746,3.91044776119403
15746,15734,1,3.0,"('51-13172',)",15746,15734,4.191044776119403
15734,15739,1,1.0,"('51-13172',)",15734,15739,3.819402985074627
15739,5174,1,4.0,"('51-13172',)",15739,5174,3.511764705882353
30007,4528,2,1.0,"('55-13172', '120-13172')",30007,4528,4.287096774193548
4528,14171,1,1.0,"('55-13172',)",4528,14171,2.943846153846154
14171,6,1,1.0,"('55-13172',)",14171,6,2.990769230769231
6,9674,1,1.0,"('55-13172',)",6,9674,3.096923076923077
9674,5878,1,0.0,"('55-13172',)",9674,5878,3.170769230769231
5878,140773,1,1.0,"('55-13172',)",5878,140773,3.5999999999999996
140773,797,1,1.0,"('55-13172',)",140773,797,3.549438202247191
797,796,1,1.0,"('55-13172',)",797,796,3.5431818181818184
796,795,1,1.0,"('55-13172',)",796,795,3.914772727272727
795,793,1,2.0,"('55-13172',)",795,793,9.609420289855072
793,817,1,1.0,"('55-13172',)",793,817,3.7068181818181816
817,815,1,1.0,"('55-13172',)",817,815,3.775
815,814,1,1.0,"('55-13172',)",815,814,3.528409090909091
814,1244,1,1.0,"('55-13172',)",814,1244,3.6090909090909093
1244,1234,1,1.0,"('55-13172',)",1244,1234,3.6724137931034484
1234,824,1,2.0,"('55-13172',)",1234,824,3.6574712643678158
824,813,1,1.0,"('55-13172',)",824,813,3.4689655172413794
813,826,1,2.0,"('55-13172',)",813,826,3.193103448275862
826,811,1,1.0,"('55-13172',)",826,811,3.2448275862068967
811,818,1,1.0,"('55-13172',)",811,818,3.2954022988505747
818,808,1,2.0,"('55-13172',)",818,808,3.2988505747126435
808,819,1,1.0,"('55-13172',)",808,819,3.0620689655172413
819,806,2,2.0,"('55-13172', '611-13172')",819,806,6.5473684210526315
806,822,2,1.0,"('55-13172', '611-13172')",806,822,6.768421052631578
822,9731,2,1.0,"('55-13172', '611-13172')",822,9731,6.742105263157894
9731,804,2,1.0,"('55-13172', '611-13172')",9731,804,7.778947368421053
804,803,2,1.0,"('55-13172', '611-13172')",804,803,7.4263157894736835
803,802,2,1.0,"('55-13172', '611-13172')",803,802,7.505263157894737
802,801,2,1.0,"('55-13172', '611-13172')",802,801,8.873913043478261
801,823,1,1.0,"('55-13172',)",801,823,3.4298850574712643
823,800,1,1.0,"('55-13172',)",823,800,3.32183908045977
800,8627,1,1.0,"('55-13172',)",800,8627,3.272413793103448
8627,9372,1,1.0,"('55-13172',)",8627,9372,3.3045977011494254
9372,799,1,1.0,"('55-13172',)",9372,799,3.272413793103448
799,9782,1,2.0,"('55-13172',)",799,9782,3.5344827586206895
9782,1254,1,1.0,"('55-13172',)",9782,1254,3.5701149425287357
1254,1256,1,2.0,"('55-13172',)",1254,1256,3.363218390804598
1256,1253,1,1.0,"('55-13172',)",1256,1253,3.466666666666667
1253,1258,1,1.0,"('55-13172',)",1253,1258,7.444537815126051
1258,1255,1,2.0,"('55-13172',)",1258,1255,3.5011494252873567
1255,1257,1,1.0,"('55-13172',)",1255,1257,3.3908045977011496
1257,7472,1,1.0,"('55-13172',)",1257,7472,3.5160919540229885
7472,5144,1,0.0,"('55-13172',)",7472,5144,4.074418604651163
5144,13558,1,1.0,"('55-13172',)",5144,13558,4.062790697674418
13558,5113,2,1.0,"('55-13172', '35-13172')",13558,5113,1.897560975609756
5113,7256,3,1.5,"('55-13172', '35-13172', '603-13172')",5113,7256,7.257534246575342
7256,3121,1,2.0,"('55-13172',)",7256,3121,8.956034482758621
3121,5279,1,1.0,"('55-13172',)",3121,5279,5.175294117647058
5279,1131,1,1.0,"('55-13172',)",5279,1131,5.185882352941176
1131,5292,1,2.0,"('55-13172',)",1131,5292,4.5317647058823525
5292,5289,2,2.0,"('55-13172', '92-13172')",5292,5289,1.7108695652173913
5289,7333,1,2.0,"('55-13172',)",5289,7333,6.762162162162162
7333,8240,1,1.0,"('55-13172',)",7333,8240,7.406756756756757
8240,15688,1,1.0,"('55-13172',)",8240,15688,7.802702702702702
15688,15690,4,0.6666666666666667,"('55-13172', '16-13172', '20-13172', '62-13172')",15688,15690,3.720833333333333
15690,4992,1,1.0,"('55-13172',)",15690,4992,8.785135135135135
4992,4998,1,1.0,"('55-13172',)",4992,4998,8.786301369863013
4998,3507,1,2.0,"('55-13172',)",4998,3507,7.9671232876712335
3507,3538,1,1.0,"('55-13172',)",3507,3538,7.501315789473685
3538,16928,1,1.0,"('55-13172',)",3538,16928,6.946575342465754
30014,16919,3,1.0,"('60-13172', '202-13172', '260-13172')",30014,16919,1.77
16919,4674,1,9.0,"('60-13172',)",16919,4674,5.74949494949495
4674,149,2,1.0,"('60-13172', '260-13172')",4674,149,2.0274509803921568
149,3711,1,1.0,"('60-13172',)",149,3711,8.478688524590165
3711,3706,1,1.0,"('60-13172',)",3711,3706,1.7410256410256408
3706,3707,1,1.0,"('60-13172',)",3706,3707,1.746153846153846
3707,5238,1,0.0,"('60-13172',)",3707,5238,1.55
5238,5236,1,1.0,"('60-13172',)",5238,5236,1.7653846153846156
5236,2996,1,1.0,"('60-13172',)",5236,2996,1.5076923076923077
2996,5235,1,1.0,"('60-13172',)",2996,5235,1.6115384615384616
5235,5239,1,1.0,"('60-13172',)",5235,5239,1.774025974025974
5239,3718,1,1.0,"('60-13172',)",5239,3718,1.963157894736842
3718,3729,1,1.0,"('60-13172',)",3718,3729,1.8813333333333333
3729,3723,1,1.0,"('60-13172',)",3729,3723,1.8226666666666664
3723,3733,1,1.0,"('60-13172',)",3723,3733,9.307894736842105
3733,3724,1,1.0,"('60-13172',)",3733,3724,1.9386666666666668
3724,3730,1,2.0,"('60-13172',)",3724,3730,1.7986666666666666
3730,3010,1,1.0,"('60-13172',)",3730,3010,1.68
3010,3005,1,1.0,"('60-13172',)",3010,3005,1.6346666666666665
3005,3006,1,1.0,"('60-13172',)",3005,3006,1.6933333333333334
3006,3020,1,1.0,"('60-13172',)",3006,3020,1.9263157894736842
3020,3040,1,2.0,"('60-13172',)",3020,3040,1.9671052631578947
3040,3025,1,1.0,"('60-13172',)",3040,3025,2.1460526315789474
3025,3019,1,1.0,"('60-13172',)",3025,3019,7.856074766355141
3019,3024,1,1.0,"('60-13172',)",3019,3024,2.498684210526316
3024,2995,1,2.0,"('60-13172',)",3024,2995,2.610526315789474
2995,3029,1,0.0,"('60-13172',)",2995,3029,3.1092105263157896
3029,3023,1,2.0,"('60-13172',)",3029,3023,2.863157894736842
3023,3030,1,1.0,"('60-13172',)",3023,3030,2.5644736842105265
3030,3021,1,1.0,"('60-13172',)",3030,3021,2.8394736842105264
3021,3028,1,1.0,"('60-13172',)",3021,3028,17.492753623188406
3028,3013,1,2.0,"('60-13172',)",3028,3013,8.791379310344826
3013,3004,1,1.0,"('60-13172',)",3013,3004,3.2079999999999997
3004,3022,1,2.0,"('60-13172',)",3004,3022,3.4919999999999995
3022,142415,1,1.0,"('60-13172',)",3022,142415,3.6933333333333334
142415,4209,1,1.0,"('60-13172',)",142415,4209,3.594666666666667
4209,4215,1,0.0,"('60-13172',)",4209,4215,3.936
4215,4217,1,2.0,"('60-13172',)",4215,4217,3.524
4217,4212,1,1.0,"('60-13172',)",4217,4212,8.824590163934426
4212,4220,2,2.0,"('60-13172', '251-13172')",4212,4220,1.5964285714285715
4220,4223,2,1.0,"('60-13172', '251-13172')",4220,4223,1.292857142857143
4223,4214,2,1.0,"('60-13172', '251-13172')",4223,4214,1.4214285714285713
4214,4218,2,2.0,"('60-13172', '251-13172')",4214,4218,1.35
4218,4208,2,1.0,"('60-13172', '251-13172')",4218,4208,1.4214285714285713
4208,4222,2,1.0,"('60-13172', '251-13172')",4208,4222,9.670731707317072
4222,4207,1,1.0,"('60-13172',)",4222,4207,4.477027027027027
4207,4206,1,0.0,"('60-13172',)",4207,4206,5.143243243243243
4206,4213,1,1.0,"('60-13172',)",4206,4213,4.8229729729729724
4213,4216,1,1.0,"('60-13172',)",4213,4216,4.301351351351352
4216,4211,1,1.0,"('60-13172',)",4216,4211,4.508108108108108
4211,4201,1,0.0,"('60-13172',)",4211,4201,4.444594594594594
4201,10254,1,1.0,"('60-13172',)",4201,10254,7.930851063829787
10254,5533,1,1.0,"('60-13172',)",10254,5533,4.82027027027027
5533,5532,1,1.0,"('60-13172',)",5533,5532,5.039189189189189
5532,5531,1,1.0,"('60-13172',)",5532,5531,4.521621621621622
5531,5530,1,0.0,"('60-13172',)",5531,5530,4.798648648648649
5530,5528,1,2.0,"('60-13172',)",5530,5528,3.9486486486486485
5528,5537,1,2.0,"('60-13172',)",5528,5537,4.037837837837838
5537,5534,1,1.0,"('60-13172',)",5537,5534,3.9689189189189187
5534,5541,1,1.0,"('60-13172',)",5534,5541,3.941891891891892
5541,2826,1,0.0,"('60-13172',)",5541,2826,4.786301369863013
2826,1218,2,2.0,"('60-13172', '62-13172')",2826,1218,3.608695652173913
1218,1222,2,1.0,"('60-13172', '62-13172')",1218,1222,3.4782608695652173
1222,9757,2,1.0,"('60-13172', '62-13172')",1222,9757,3.8347826086956522
9757,1219,1,2.0,"('60-13172',)",9757,1219,4.387671232876713
1219,1231,1,2.0,"('60-13172',)",1219,1231,3.787671232876712
1220,8634,1,4.0,"('60-13172',)",1220,8634,4.086301369863014
8634,7333,2,1.0,"('60-13172', '62-13172')",8634,7333,3.747826086956522
7333,15694,2,2.0,"('60-13172', '62-13172')",7333,15694,3.7649999999999997
15694,4105,1,4.0,"('60-13172',)",15694,4105,4.287671232876712
4105,4898,1,2.0,"('60-13172',)",4105,4898,4.368493150684931
4898,8095,1,2.0,"('60-13172',)",4898,8095,5.802564102564103
8095,16928,1,1.0,"('60-13172',)",8095,16928,4.637499999999999
7099,4201,1,0.0,"('105-13172',)",7099,4201,1.8625
4201,4198,1,1.0,"('105-13172',)",4201,4198,7.079245283018867
4198,10256,1,1.0,"('105-13172',)",4198,10256,1.9723214285714286
10256,10249,1,2.0,"('105-13172',)",10256,10249,1.5053571428571428
10249,36572,1,1.0,"('105-13172',)",10249,36572,1.8848214285714284
36572,10243,1,2.0,"('105-13172',)",36572,10243,2.3036363636363637
10243,10244,1,2.0,"('105-13172',)",10243,10244,1.9577981651376146
10244,10251,1,1.0,"('105-13172',)",10244,10251,9.273863636363636
10251,10247,1,2.0,"('105-13172',)",10251,10247,2.2351851851851854
10247,10250,1,2.0,"('105-13172',)",10247,10250,1.9092592592592592
10250,10253,1,1.0,"('105-13172',)",10250,10253,1.6694444444444445
10253,10252,1,2.0,"('105-13172',)",10253,10252,2.0962962962962965
10252,36575,1,2.0,"('105-13172',)",10252,36575,1.988785046728972
36575,36576,1,1.0,"('105-13172',)",36575,36576,2.3317757009345796
36576,16421,1,2.0,"('105-13172',)",36576,16421,2.4972222222222222
16421,16424,1,2.0,"('105-13172',)",16421,16424,8.24578313253012
