,,update_count,driving_time,routes
3084,3083,2,0.23333333333333334,"['11Y', '11Y']"
3083,3082,2,1.1,"['11Y', '11Y']"
3082,3099,2,2.8,"['11Y', '11Y']"
3099,3080,2,1.25,"['11Y', '11Y']"
3079,3078,2,0.75,"['11Y', '11Y']"
3078,3077,2,0.7666666666666667,"['11Y', '11Y']"
3077,3076,2,0.85,"['11Y', '11Y']"
3076,3075,2,0.7833333333333333,"['11Y', '11Y']"
3075,3074,2,0.4166666666666667,"['11Y', '11Y']"
3074,3073,2,0.5,"['11Y', '11Y']"
3247,3073,3,0.7,"['11Y', '11Y', '11Y']"
3073,3074,3,0.5666666666666667,"['11Y', '11Y', '11Y']"
3074,3075,3,0.3333333333333333,"['11Y', '11Y', '11Y']"
3075,3076,3,0.7,"['11Y', '11Y', '11Y']"
3076,3077,3,0.9833333333333333,"['11Y', '11Y', '11Y']"
3077,3078,3,0.8833333333333333,"['11Y', '11Y', '11Y']"
3078,3079,3,0.5666666666666667,"['11Y', '11Y', '11Y']"
3079,3080,3,0.6833333333333333,"['11Y', '11Y', '11Y']"
3080,3081,3,1.3166666666666667,"['11Y', '11Y', '11Y']"
3081,3082,3,3.3833333333333333,"['11Y', '11Y', '11Y']"
3082,3083,3,1.05,"['11Y', '11Y', '11Y']"
3084,3085,3,0.65,"['11Y', '11Y', '11Y']"
3085,3086,3,0.5666666666666667,"['11Y', '11Y', '11Y']"
3086,3087,3,0.8333333333333334,"['11Y', '11Y', '11Y']"
3087,3088,3,0.9166666666666666,"['11Y', '11Y', '11Y']"
3088,3089,3,0.4666666666666667,"['11Y', '11Y', '11Y']"
3089,3098,3,0.4166666666666667,"['11Y', '11Y', '11Y']"
3098,3090,3,0.5833333333333334,"['11Y', '11Y', '11Y']"
3090,3091,3,0.6333333333333333,"['11Y', '11Y', '11Y']"
3091,3092,3,0.7,"['11Y', '11Y', '11Y']"
3092,3093,3,3.533333333333333,"['11Y', '11Y', '11Y']"
3094,3095,3,3.4833333333333334,"['11Y', '11Y', '11Y']"
3095,3096,3,1.9166666666666667,"['11Y', '11Y', '11Y']"
249,275,3,0.4166666666666667,"['11Y', '11Y', '11Y']"
275,311,3,2.05,"['11Y', '11Y', '11Y']"
1179,1212,5,0.8124999999999999,"['11Y', '11Y', '11Y', '16E', '16E']"
1212,1303,9,2.1083333333333334,"['11Y', '11Y', '11Y', '16E', '16E', '52', '52', '52', '52']"
1303,1356,9,0.7541666666666669,"['11Y', '11Y', '11Y', '16E', '16E', '52', '52', '52', '52']"
1356,1413,11,1.105,"['11Y', '11Y', '11Y', '16E', '16E', '52', '52', '52', '52', '54', '54']"
1413,1421,3,2.2,"['11Y', '11Y', '11Y']"
1421,1419,7,2.475,"['11Y', '11Y', '11Y', '3Y', '3Y', '80', 'G8']"
1419,1415,20,0.9763157894736841,"['11Y', '11Y', '11Y', '32', '32', '33', '33', '33', '36', '36', '36', '38B', '38B', '38B', '38B', '3Y', '3Y', '80', 'D6', 'D6']"
1415,1396,5,1.3625,"['11Y', '11Y', '11Y', '3Y', '3Y']"
1396,1359,14,0.585897435897436,"['11Y', '11Y', '11Y', '16Y', '16Y', '3Y', '3Y', '42', '42', '43', '43', '43', '43', '43']"
1359,3767,7,0.9833333333333334,"['11Y', '11Y', '11Y', '16Y', '16Y', '3Y', '3Y']"
889,903,9,0.4687500000000001,"['16A', '16A', '16A', '16C', '16E', '16E', '16E', '16M', '16M']"
903,945,9,1.4125000000000003,"['16A', '16A', '16A', '16C', '16E', '16E', '16E', '16M', '16M']"
